<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2023.12.20	02:00:00	2038.128	2040.323	2036.700	2039.967	3389	0	199
2023.12.20	03:00:00	2039.916	2040.880	2038.988	2040.393	2973	0	200
2023.12.20	04:00:00	2040.393	2041.016	2039.842	2040.483	2629	0	199
2023.12.20	05:00:00	2040.535	2041.318	2039.345	2041.103	2816	0	200
2023.12.20	06:00:00	2041.140	2042.396	2040.470	2040.982	3393	0	199
2023.12.20	07:00:00	2040.982	2043.452	2040.690	2042.275	4403	0	199
2023.12.20	08:00:00	2042.209	2042.209	2039.744	2040.951	4084	0	199
2023.12.20	09:00:00	2040.982	2042.447	2039.551	2039.911	3527	0	199
2023.12.20	10:00:00	2039.919	2040.361	2035.532	2035.963	3554	0	199
2023.12.20	11:00:00	2035.972	2035.972	2031.757	2033.504	4310	0	199
2023.12.20	12:00:00	2033.421	2036.318	2033.127	2033.973	4348	0	200
2023.12.20	13:00:00	2034.024	2036.516	2029.519	2036.356	5906	0	199
2023.12.20	14:00:00	2036.369	2039.883	2034.047	2037.985	7219	0	199
2023.12.20	15:00:00	2037.954	2038.738	2030.493	2032.478	7003	0	199
2023.12.20	16:00:00	2032.527	2035.344	2032.457	2034.733	4720	0	199
2023.12.20	17:00:00	2034.766	2035.304	2031.926	2034.680	4008	0	199
2023.12.20	18:00:00	2034.681	2036.691	2033.962	2036.193	3908	0	200
2023.12.20	19:00:00	2036.213	2037.180	2030.125	2032.308	4176	0	199
2023.12.20	20:00:00	2032.270	2033.828	2029.419	2029.684	5444	0	199
2023.12.20	21:00:00	2029.646	2032.011	2027.383	2031.624	3228	0	199
2023.12.20	23:00:00	2032.023	2033.224	2031.442	2032.127	2962	0	199
2023.12.21	00:00:00	2032.103	2034.154	2031.904	2033.631	2774	0	199
2023.12.21	01:00:00	2033.593	2035.936	2033.382	2035.434	3822	0	199
2023.12.21	02:00:00	2035.434	2037.478	2034.845	2036.877	3662	0	199
2023.12.21	03:00:00	2036.881	2037.669	2035.527	2037.366	2835	0	199
2023.12.21	04:00:00	2037.372	2037.878	2036.144	2036.320	2553	0	200
2023.12.21	05:00:00	2036.318	2038.259	2034.921	2036.092	3053	0	199
2023.12.21	06:00:00	2036.087	2037.074	2034.325	2036.823	3246	0	199
2023.12.21	07:00:00	2036.874	2037.324	2033.858	2034.877	3690	0	199
2023.12.21	08:00:00	2034.861	2037.197	2034.781	2036.406	3883	0	199
2023.12.21	09:00:00	2036.393	2037.060	2034.707	2035.383	3342	0	199
2023.12.21	10:00:00	2035.388	2036.075	2032.982	2034.110	3407	0	199
2023.12.21	11:00:00	2034.093	2035.352	2033.849	2034.054	3375	0	199
2023.12.21	12:00:00	2034.097	2039.431	2033.218	2037.876	3888	0	199
2023.12.21	13:00:00	2037.932	2046.007	2031.988	2041.378	8878	0	199
2023.12.21	14:00:00	2041.428	2045.972	2036.962	2042.036	9553	0	199
2023.12.21	15:00:00	2041.982	2042.919	2036.619	2041.472	8088	0	199
2023.12.21	16:00:00	2041.464	2044.710	2041.012	2041.669	5343	0	199
2023.12.21	17:00:00	2041.671	2043.844	2040.309	2040.966	4455	0	199
2023.12.21	18:00:00	2040.961	2041.682	2037.410	2039.023	4614	0	199
2023.12.21	19:00:00	2039.049	2045.157	2039.049	2043.929	3631	0	199
2023.12.21	20:00:00	2043.927	2045.136	2043.061	2044.104	3459	0	199
2023.12.21	21:00:00	2044.070	2045.977	2043.828	2045.842	2086	0	199
2023.12.21	23:00:00	2048.205	2055.011	2046.670	2052.779	4907	0	199
2023.12.22	00:00:00	2052.787	2053.914	2046.948	2048.125	4600	0	199
2023.12.22	01:00:00	2048.171	2051.268	2046.755	2048.720	4806	0	199
2023.12.22	02:00:00	2048.702	2050.838	2047.950	2050.127	4100	0	199
2023.12.22	03:00:00	2050.092	2051.272	2047.140	2048.258	3724	0	199
2023.12.22	04:00:00	2048.258	2050.722	2048.084	2049.603	3011	0	199
2023.12.22	05:00:00	2049.608	2049.774	2047.601	2048.293	3847	0	199
2023.12.22	06:00:00	2048.321	2049.047	2047.040	2047.700	3341	0	199
2023.12.22	07:00:00	2047.654	2050.897	2047.489	2049.939	3738	0	199
2023.12.22	08:00:00	2049.935	2052.067	2049.619	2051.411	3861	0	200
2023.12.22	09:00:00	2051.401	2054.607	2051.401	2053.408	3596	0	199
2023.12.22	10:00:00	2053.446	2057.228	2053.428	2055.703	3308	0	199
2023.12.22	11:00:00	2055.700	2062.999	2055.171	2060.624	5448	0	199
2023.12.22	12:00:00	2060.683	2066.115	2059.382	2060.140	6331	0	199
2023.12.22	13:00:00	2060.171	2069.268	2057.653	2067.247	9913	0	199
2023.12.22	14:00:00	2067.292	2070.039	2064.045	2068.453	8423	0	199
2023.12.22	15:00:00	2068.421	2070.612	2059.315	2060.785	7836	0	199
2023.12.22	16:00:00	2060.786	2062.172	2051.100	2053.308	7268	0	199
2023.12.22	17:00:00	2053.312	2055.791	2052.203	2055.439	5257	0	199
2023.12.22	18:00:00	2055.405	2058.045	2054.736	2057.155	4321	0	199
2023.12.22	19:00:00	2057.131	2057.233	2051.676	2053.959	4082	0	200
2023.12.22	20:00:00	2053.949	2054.052	2052.084	2053.259	3572	0	199
2023.12.22	21:00:00	2053.304	2053.696	2052.451	2053.095	2009	0	200
2023.12.25	23:00:00	2057.746	2057.746	2052.920	2054.497	1474	0	1115
2023.12.26	00:00:00	2054.489	2055.118	2053.315	2054.862	1924	0	365
2023.12.26	01:00:00	2054.883	2063.828	2054.807	2063.144	2858	0	366
2023.12.26	02:00:00	2063.130	2065.122	2061.857	2064.551	2679	0	367
2023.12.26	03:00:00	2064.561	2064.877	2063.453	2063.878	2146	0	366
2023.12.26	04:00:00	2063.866	2064.450	2063.394	2063.985	1474	0	366
2023.12.26	05:00:00	2063.992	2064.444	2061.276	2062.560	2276	0	366
2023.12.26	06:00:00	2062.645	2064.989	2062.037	2063.974	2336	0	367
2023.12.26	07:00:00	2063.977	2064.592	2062.789	2064.132	2602	0	367
2023.12.26	08:00:00	2064.151	2064.489	2061.064	2061.338	2400	0	367
2023.12.26	09:00:00	2061.346	2062.950	2060.373	2061.779	2433	0	365
2023.12.26	10:00:00	2061.775	2063.820	2061.770	2063.730	2017	0	366
2023.12.26	11:00:00	2063.708	2064.071	2062.733	2063.353	2521	0	366
2023.12.26	12:00:00	2063.400	2063.475	2061.100	2061.765	2580	0	366
2023.12.26	13:00:00	2061.764	2063.852	2058.723	2058.723	3501	0	257
2023.12.26	14:00:00	2058.767	2061.863	2054.445	2056.968	4137	0	275
2023.12.26	15:00:00	2056.977	2059.856	2056.109	2056.755	3584	0	274
2023.12.26	16:00:00	2056.777	2059.817	2056.471	2059.369	3031	0	274
2023.12.26	17:00:00	2059.389	2059.664	2056.913	2057.712	2763	0	273
2023.12.26	18:00:00	2057.713	2059.938	2057.296	2058.289	2950	0	273
2023.12.26	19:00:00	2058.326	2062.077	2058.299	2061.624	2578	0	274
2023.12.26	20:00:00	2061.650	2068.604	2061.484	2068.283	3187	0	274
2023.12.26	21:00:00	2068.217	2069.059	2066.066	2067.499	1769	0	275
2023.12.26	23:00:00	2067.489	2068.016	2065.349	2065.502	1525	0	1108
2023.12.27	00:00:00	2065.846	2066.534	2063.892	2065.581	3407	0	199
2023.12.27	01:00:00	2065.528	2067.813	2064.909	2066.700	3887	0	199
2023.12.27	02:00:00	2066.697	2067.190	2064.767	2065.355	3435	0	199
2023.12.27	03:00:00	2065.345	2066.483	2064.308	2064.533	3031	0	199
2023.12.27	04:00:00	2064.539	2065.914	2064.051	2065.775	2261	0	199
2023.12.27	05:00:00	2065.777	2066.241	2064.379	2064.658	2882	0	199
2023.12.27	06:00:00	2064.642	2067.397	2064.351	2065.101	3353	0	200
2023.12.27	07:00:00	2065.091	2066.301	2064.768	2065.942	3411	0	199
2023.12.27	08:00:00	2065.940	2068.330	2065.757	2067.322	3805	0	199
2023.12.27	09:00:00	2067.345	2069.260	2067.197	2068.271	3110	0	199
2023.12.27	10:00:00	2068.257	2068.615	2061.469	2064.633	4047	0	199
2023.12.27	11:00:00	2064.626	2068.794	2064.501	2068.064	3380	0	199
2023.12.27	12:00:00	2068.111	2070.279	2064.366	2067.579	4109	0	199
2023.12.27	13:00:00	2067.562	2069.670	2066.065	2068.290	5351	0	199
2023.12.27	14:00:00	2068.238	2072.286	2066.603	2070.222	5754	0	199
2023.12.27	15:00:00	2070.184	2081.885	2068.900	2078.816	7728	0	199
2023.12.27	16:00:00	2078.786	2082.366	2076.609	2081.607	5558	0	199
2023.12.27	17:00:00	2081.599	2082.522	2079.471	2081.807	4044	0	199
2023.12.27	18:00:00	2081.815	2084.424	2075.860	2078.406	5139	0	199
2023.12.27	19:00:00	2078.400	2078.769	2075.989	2077.449	3841	0	199
2023.12.27	20:00:00	2077.497	2078.174	2076.290	2078.109	3371	0	200
2023.12.27	21:00:00	2078.127	2078.495	2076.574	2077.088	2037	0	199
2023.12.27	23:00:00	2077.535	2079.565	2077.115	2079.169	2077	0	599
2023.12.28	00:00:00	2079.266	2081.082	2079.170	2079.684	3440	0	199
2023.12.28	01:00:00	2079.654	2087.723	2079.581	2086.993	4784	0	199
2023.12.28	02:00:00	2087.024	2088.447	2085.506	2087.876	4314	0	199
2023.12.28	03:00:00	2087.924	2088.404	2085.928	2087.199	3407	0	199
2023.12.28	04:00:00	2087.200	2087.298	2085.816	2086.512	3003	0	199
2023.12.28	05:00:00	2086.514	2087.511	2084.637	2085.777	3632	0	199
2023.12.28	06:00:00	2085.775	2086.889	2084.267	2085.798	4088	0	199
2023.12.28	07:00:00	2085.813	2087.614	2083.975	2086.074	3987	0	199
2023.12.28	08:00:00	2086.152	2086.422	2076.584	2077.396	5638	0	199
2023.12.28	09:00:00	2077.445	2078.124	2072.664	2076.915	5372	0	199
2023.12.28	10:00:00	2076.929	2079.236	2074.710	2077.180	4155	0	199
2023.12.28	11:00:00	2077.219	2078.471	2075.003	2075.486	3561	0	199
2023.12.28	12:00:00	2075.508	2076.796	2071.272	2076.422	4171	0	199
2023.12.28	13:00:00	2076.379	2079.049	2071.975	2072.965	6097	0	199
2023.12.28	14:00:00	2073.007	2079.387	2072.067	2078.788	6422	0	199
2023.12.28	15:00:00	2078.835	2081.143	2075.593	2077.236	6374	0	199
2023.12.28	16:00:00	2077.190	2077.322	2073.053	2074.134	5316	0	200
2023.12.28	17:00:00	2074.160	2076.078	2072.035	2074.752	4746	0	199
2023.12.28	18:00:00	2074.788	2075.455	2071.353	2072.651	5192	0	199
2023.12.28	19:00:00	2072.668	2073.134	2065.891	2068.055	4402	0	199
2023.12.28	20:00:00	2068.008	2068.896	2065.863	2066.434	3834	0	199
2023.12.28	21:00:00	2066.468	2066.996	2064.456	2065.229	2414	0	199
2023.12.28	23:00:00	2066.296	2067.025	2065.465	2066.564	1812	0	599
2023.12.29	00:00:00	2066.602	2067.890	2066.011	2066.836	3268	0	199
2023.12.29	01:00:00	2066.886	2071.392	2066.630	2070.676	4578	0	199
2023.12.29	02:00:00	2070.658	2071.259	2068.267	2068.655	4042	0	199
2023.12.29	03:00:00	2068.648	2070.549	2067.611	2069.494	3232	0	200
2023.12.29	04:00:00	2069.493	2070.648	2068.849	2069.950	2469	0	199
2023.12.29	05:00:00	2069.952	2072.311	2069.774	2072.216	2939	0	199
2023.12.29	06:00:00	2072.216	2073.152	2071.721	2072.662	3393	0	199
2023.12.29	07:00:00	2072.714	2074.728	2071.844	2071.925	3473	0	199
2023.12.29	08:00:00	2071.974	2073.408	2068.697	2068.713	3923	0	199
2023.12.29	09:00:00	2068.700	2069.749	2065.346	2065.547	3891	0	199
2023.12.29	10:00:00	2065.567	2065.824	2061.782	2064.713	4576	0	199
2023.12.29	11:00:00	2064.757	2068.333	2064.757	2067.690	3956	0	199
2023.12.29	12:00:00	2067.720	2068.868	2064.418	2065.349	4230	0	199
2023.12.29	13:00:00	2065.365	2066.277	2058.122	2059.137	5751	0	199
2023.12.29	14:00:00	2059.100	2065.286	2058.433	2063.003	6847	0	199
2023.12.29	15:00:00	2062.994	2066.074	2061.651	2064.836	6853	0	199
2023.12.29	16:00:00	2064.791	2067.916	2063.325	2066.135	6323	0	199
2023.12.29	17:00:00	2066.068	2068.100	2064.480	2066.525	4841	0	199
2023.12.29	18:00:00	2066.475	2066.523	2061.092	2064.782	6090	0	199
2023.12.29	19:00:00	2064.822	2067.767	2063.981	2067.251	3366	0	199
2023.12.29	20:00:00	2067.228	2067.363	2062.581	2063.150	3648	0	199
2023.12.29	21:00:00	2063.190	2063.599	2062.424	2062.838	2267	0	199
2024.01.01	23:00:00	2064.593	2066.002	2062.633	2063.543	1988	0	377
2024.01.02	00:00:00	2063.347	2065.773	2062.165	2065.340	2816	0	368
2024.01.02	01:00:00	2065.341	2069.900	2064.861	2066.536	4592	0	199
2024.01.02	02:00:00	2066.512	2068.267	2063.861	2067.669	3139	0	367
2024.01.02	03:00:00	2067.693	2070.338	2066.387	2069.487	2757	0	368
2024.01.02	04:00:00	2069.492	2070.666	2068.823	2069.500	2452	0	367
2024.01.02	05:00:00	2069.567	2074.731	2069.370	2074.310	3119	0	368
2024.01.02	06:00:00	2074.307	2076.662	2072.805	2074.141	3297	0	369
2024.01.02	07:00:00	2074.076	2076.358	2073.065	2073.065	3587	0	368
2024.01.02	08:00:00	2073.130	2074.403	2071.700	2073.218	3606	0	368
2024.01.02	09:00:00	2073.274	2078.877	2073.185	2077.032	3513	0	200
2024.01.02	10:00:00	2077.048	2077.753	2073.447	2075.949	4164	0	199
2024.01.02	11:00:00	2075.936	2076.180	2068.217	2069.221	5319	0	199
2024.01.02	12:00:00	2069.177	2069.498	2065.015	2067.869	5213	0	199
2024.01.02	13:00:00	2067.829	2071.026	2064.797	2066.248	7268	0	199
2024.01.02	14:00:00	2066.306	2070.373	2062.134	2070.325	8940	0	199
2024.01.02	15:00:00	2070.366	2070.687	2056.099	2059.306	11516	0	199
2024.01.02	16:00:00	2059.336	2067.580	2059.095	2066.095	6587	0	199
2024.01.02	17:00:00	2066.041	2066.898	2061.791	2062.681	4590	0	199
2024.01.02	18:00:00	2062.724	2064.933	2060.520	2061.160	4007	0	199
2024.01.02	19:00:00	2061.158	2062.176	2060.405	2060.946	3416	0	200
2024.01.02	20:00:00	2060.990	2061.579	2057.837	2058.143	3501	0	199
2024.01.02	21:00:00	2058.150	2059.232	2057.993	2058.855	2097	0	199
2024.01.02	23:00:00	2058.797	2059.874	2058.412	2059.476	1872	0	599
2024.01.03	00:00:00	2059.448	2062.108	2059.226	2060.197	3393	0	199
2024.01.03	01:00:00	2060.185	2062.557	2059.434	2062.379	4226	0	199
2024.01.03	02:00:00	2062.410	2065.189	2061.596	2064.694	3856	0	199
2024.01.03	03:00:00	2064.690	2065.547	2063.262	2065.072	3102	0	199
2024.01.03	04:00:00	2065.023	2065.542	2064.354	2064.764	2458	0	199
2024.01.03	05:00:00	2064.762	2065.976	2063.401	2064.061	3280	0	199
2024.01.03	06:00:00	2064.024	2065.330	2063.377	2064.300	3493	0	200
2024.01.03	07:00:00	2064.268	2064.320	2060.826	2062.915	4267	0	199
2024.01.03	08:00:00	2062.917	2064.336	2058.833	2060.082	4905	0	199
2024.01.03	09:00:00	2060.051	2060.574	2054.243	2056.801	4867	0	199
2024.01.03	10:00:00	2056.745	2057.160	2052.639	2054.847	4397	0	199
2024.01.03	11:00:00	2054.851	2055.634	2046.622	2047.617	5219	0	199
2024.01.03	12:00:00	2047.648	2048.363	2041.728	2045.713	7189	0	199
2024.01.03	13:00:00	2045.746	2047.985	2038.644	2040.960	8301	0	199
2024.01.03	14:00:00	2041.027	2042.289	2031.682	2037.821	9402	0	199
2024.01.03	15:00:00	2037.770	2048.757	2031.758	2032.552	12451	0	199
2024.01.03	16:00:00	2032.601	2036.054	2031.250	2032.380	7596	0	199
2024.01.03	17:00:00	2032.423	2033.741	2030.541	2033.303	5297	0	199
2024.01.03	18:00:00	2033.311	2036.331	2032.853	2035.754	4378	0	199
2024.01.03	19:00:00	2035.765	2042.275	2030.537	2036.620	8589	0	199
2024.01.03	20:00:00	2036.579	2042.312	2036.405	2040.956	5633	0	199
2024.01.03	21:00:00	2040.996	2041.809	2040.222	2041.173	2535	0	199
2024.01.03	23:00:00	2042.001	2043.678	2041.099	2042.666	2207	0	599
2024.01.04	00:00:00	2042.657	2043.190	2041.532	2042.089	3114	0	199
2024.01.04	01:00:00	2042.089	2043.274	2040.044	2042.197	4354	0	199
2024.01.04	02:00:00	2042.207	2044.738	2042.207	2044.586	4100	0	199
2024.01.04	03:00:00	2044.619	2046.932	2044.093	2044.677	3340	0	199
2024.01.04	04:00:00	2044.682	2044.682	2042.361	2043.012	3339	0	199
2024.01.04	05:00:00	2042.997	2044.284	2042.347	2043.772	3195	0	199
2024.01.04	06:00:00	2043.779	2048.589	2043.581	2047.203	4499	0	199
2024.01.04	07:00:00	2047.160	2049.557	2046.505	2047.602	4582	0	199
2024.01.04	08:00:00	2047.656	2048.584	2045.407	2046.763	4664	0	199
2024.01.04	09:00:00	2046.716	2050.971	2046.273	2047.995	4567	0	199
2024.01.04	10:00:00	2048.017	2050.791	2046.636	2047.887	4325	0	199
2024.01.04	11:00:00	2047.880	2048.402	2044.829	2045.133	3938	0	199
2024.01.04	12:00:00	2045.136	2046.175	2043.269	2045.855	4070	0	199
2024.01.04	13:00:00	2045.864	2047.110	2038.826	2040.156	6936	0	199
2024.01.04	14:00:00	2040.201	2042.556	2036.184	2039.278	6595	0	199
2024.01.04	15:00:00	2039.300	2047.724	2039.116	2045.046	7391	0	199
2024.01.04	16:00:00	2045.084	2046.674	2044.041	2044.639	5116	0	199
2024.01.04	17:00:00	2044.687	2045.009	2040.825	2043.192	4609	0	199
2024.01.04	18:00:00	2043.202	2043.938	2041.488	2043.123	3967	0	199
2024.01.04	19:00:00	2043.073	2044.852	2042.395	2044.300	3218	0	199
2024.01.04	20:00:00	2044.282	2044.783	2042.998	2042.998	3453	0	199
2024.01.04	21:00:00	2043.060	2044.290	2043.060	2043.290	1827	0	200
2024.01.04	23:00:00	2043.256	2044.612	2042.481	2043.865	2085	0	599
2024.01.05	00:00:00	2043.917	2044.679	2043.235	2044.251	2980	0	199
2024.01.05	01:00:00	2044.261	2048.239	2044.001	2046.138	4854	0	199
2024.01.05	02:00:00	2046.138	2047.795	2045.635	2046.134	3409	0	199
2024.01.05	03:00:00	2046.134	2046.411	2044.793	2045.323	3404	0	199
2024.01.05	04:00:00	2045.279	2046.380	2044.444	2044.595	2701	0	199
2024.01.05	05:00:00	2044.551	2045.204	2043.118	2044.452	3101	0	199
2024.01.05	06:00:00	2044.454	2045.060	2040.861	2042.420	3895	0	199
2024.01.05	07:00:00	2042.423	2046.985	2042.030	2043.126	4505	0	199
2024.01.05	08:00:00	2043.144	2044.387	2041.393	2042.389	4448	0	199
2024.01.05	09:00:00	2042.345	2043.769	2038.355	2038.835	4027	0	199
2024.01.05	10:00:00	2038.890	2040.283	2037.307	2039.947	3826	0	199
2024.01.05	11:00:00	2039.917	2040.299	2037.017	2039.152	3437	0	199
2024.01.05	12:00:00	2039.136	2040.995	2038.361	2040.116	3774	0	199
2024.01.05	13:00:00	2040.165	2041.953	2024.385	2039.925	17215	0	199
2024.01.05	14:00:00	2039.887	2049.225	2038.738	2046.861	16172	0	199
2024.01.05	15:00:00	2046.943	2063.991	2046.943	2054.775	19373	0	199
2024.01.05	16:00:00	2054.829	2056.213	2044.099	2045.057	8564	0	199
2024.01.05	17:00:00	2045.090	2045.439	2040.387	2041.959	7877	0	199
2024.01.05	18:00:00	2041.917	2048.471	2040.468	2048.134	6032	0	199
2024.01.05	19:00:00	2048.177	2050.323	2044.854	2045.682	4972	0	199
2024.01.05	20:00:00	2045.706	2045.765	2042.790	2043.573	4506	0	199
2024.01.05	21:00:00	2043.555	2046.177	2043.555	2045.474	2857	0	199
2024.01.07	23:00:00	2044.577	2045.574	2042.912	2044.207	2801	0	199
2024.01.08	00:00:00	2044.212	2046.243	2043.707	2045.940	2704	0	199
2024.01.08	01:00:00	2045.955	2046.582	2042.791	2043.747	4422	0	199
2024.01.08	02:00:00	2043.767	2043.805	2041.178	2041.285	4170	0	199
2024.01.08	03:00:00	2041.288	2041.503	2035.015	2036.098	4682	0	199
2024.01.08	04:00:00	2036.117	2037.543	2035.588	2035.782	3536	0	199
2024.01.08	05:00:00	2035.737	2036.092	2026.943	2030.671	6240	0	199
2024.01.08	06:00:00	2030.664	2033.228	2030.317	2032.911	4561	0	199
2024.01.08	07:00:00	2032.870	2033.154	2028.542	2031.393	5427	0	199
2024.01.08	08:00:00	2031.393	2031.735	2027.272	2028.320	5926	0	199
2024.01.08	09:00:00	2028.284	2031.687	2026.466	2029.089	4998	0	199
2024.01.08	10:00:00	2029.133	2029.458	2026.946	2027.566	4332	0	199
2024.01.08	11:00:00	2027.564	2027.893	2016.670	2020.087	7027	0	199
2024.01.08	12:00:00	2020.051	2024.847	2018.830	2024.572	5122	0	199
2024.01.08	13:00:00	2024.602	2025.469	2018.354	2018.931	9477	0	199
2024.01.08	14:00:00	2018.888	2027.160	2018.451	2026.386	9550	0	199
2024.01.08	15:00:00	2026.353	2034.783	2025.462	2034.224	8391	0	199
2024.01.08	16:00:00	2034.255	2036.903	2031.369	2032.102	6756	0	199
2024.01.08	17:00:00	2032.136	2032.998	2027.011	2027.638	5197	0	199
2024.01.08	18:00:00	2027.639	2028.286	2026.290	2026.505	4335	0	199
2024.01.08	19:00:00	2026.511	2029.590	2026.455	2029.301	3528	0	200
2024.01.08	20:00:00	2029.314	2029.819	2026.082	2027.128	3754	0	199
2024.01.08	21:00:00	2027.118	2028.710	2027.044	2027.998	2077	0	199
2024.01.08	23:00:00	2027.987	2030.686	2027.636	2030.438	1923	0	599
2024.01.09	00:00:00	2030.410	2034.938	2030.410	2034.339	3985	0	199
2024.01.09	01:00:00	2034.337	2035.615	2031.141	2032.162	4612	0	199
2024.01.09	02:00:00	2032.169	2035.900	2032.074	2034.123	3970	0	199
2024.01.09	03:00:00	2034.173	2034.917	2032.968	2033.591	3305	0	199
2024.01.09	04:00:00	2033.601	2034.947	2032.230	2032.867	3436	0	199
2024.01.09	05:00:00	2032.866	2033.488	2030.293	2032.772	3514	0	199
2024.01.09	06:00:00	2032.811	2035.106	2031.171	2033.137	4119	0	199
2024.01.09	07:00:00	2033.161	2037.216	2032.176	2035.960	4828	0	199
2024.01.09	08:00:00	2036.011	2038.227	2031.246	2034.260	5980	0	199
2024.01.09	09:00:00	2034.214	2037.003	2033.119	2035.393	4691	0	199
2024.01.09	10:00:00	2035.391	2038.483	2034.784	2035.423	4508	0	199
2024.01.09	11:00:00	2035.454	2035.696	2033.633	2034.935	3899	0	199
2024.01.09	12:00:00	2034.992	2036.301	2033.933	2036.248	3820	0	199
2024.01.09	13:00:00	2036.294	2041.968	2031.633	2038.638	8170	0	199
2024.01.09	14:00:00	2038.587	2040.074	2033.889	2034.593	8984	0	199
2024.01.09	15:00:00	2034.567	2035.585	2028.709	2028.710	7409	0	199
2024.01.09	16:00:00	2028.659	2031.524	2026.015	2031.121	6878	0	199
2024.01.09	17:00:00	2031.167	2032.020	2027.026	2027.586	4885	0	199
2024.01.09	18:00:00	2027.560	2029.653	2026.722	2029.135	5004	0	199
2024.01.09	19:00:00	2029.146	2029.996	2027.759	2028.790	3473	0	199
2024.01.09	20:00:00	2028.809	2031.085	2028.237	2028.388	3638	0	199
2024.01.09	21:00:00	2028.438	2030.149	2028.427	2029.886	1656	0	199
2024.01.09	23:00:00	2030.536	2030.968	2027.966	2030.401	2043	0	599
2024.01.10	00:00:00	2030.403	2031.138	2029.589	2030.255	2803	0	199
2024.01.10	01:00:00	2030.226	2032.467	2027.233	2031.754	4522	0	199
2024.01.10	02:00:00	2031.729	2032.830	2030.326	2031.797	3685	0	200
2024.01.10	03:00:00	2031.807	2031.890	2028.051	2028.803	3571	0	199
2024.01.10	04:00:00	2028.798	2030.646	2028.347	2029.715	2895	0	199
2024.01.10	05:00:00	2029.714	2030.191	2025.365	2026.626	3894	0	199
2024.01.10	06:00:00	2026.624	2027.040	2023.765	2024.520	4107	0	199
2024.01.10	07:00:00	2024.545	2031.614	2024.215	2030.928	5043	0	199
2024.01.10	08:00:00	2030.924	2035.991	2030.168	2035.201	6447	0	199
2024.01.10	09:00:00	2035.150	2036.176	2034.557	2035.676	4562	0	199
2024.01.10	10:00:00	2035.647	2040.300	2034.479	2034.822	4576	0	199
2024.01.10	11:00:00	2034.829	2035.276	2032.746	2034.043	3915	0	199
2024.01.10	12:00:00	2034.048	2035.664	2031.195	2031.513	4464	0	199
2024.01.10	13:00:00	2031.521	2034.022	2029.922	2030.197	6274	0	199
2024.01.10	14:00:00	2030.239	2033.595	2026.349	2027.364	7175	0	199
2024.01.10	15:00:00	2027.375	2029.765	2024.774	2027.813	7339	0	199
2024.01.10	16:00:00	2027.774	2028.499	2024.680	2027.019	5375	0	199
2024.01.10	17:00:00	2027.028	2027.722	2022.139	2023.972	4755	0	199
2024.01.10	18:00:00	2024.001	2024.531	2021.331	2023.619	4909	0	199
2024.01.10	19:00:00	2023.617	2024.513	2020.353	2024.008	3730	0	199
2024.01.10	20:00:00	2024.071	2025.023	2021.842	2023.513	4522	0	199
2024.01.10	21:00:00	2023.487	2024.483	2023.269	2024.234	1951	0	200
2024.01.10	23:00:00	2024.490	2027.695	2024.223	2026.358	2194	0	599
2024.01.11	00:00:00	2026.413	2028.437	2026.413	2027.834	2961	0	199
2024.01.11	01:00:00	2027.848	2030.359	2026.996	2029.616	3920	0	199
2024.01.11	02:00:00	2029.622	2031.985	2028.860	2029.610	3709	0	199
2024.01.11	03:00:00	2029.608	2031.014	2028.756	2030.790	3043	0	199
2024.01.11	04:00:00	2030.790	2032.224	2030.780	2031.989	2419	0	199
2024.01.11	05:00:00	2032.037	2034.590	2031.067	2032.936	3436	0	199
2024.01.11	06:00:00	2032.945	2035.050	2032.127	2033.941	3765	0	199
2024.01.11	07:00:00	2033.942	2035.658	2033.553	2033.842	3774	0	199
2024.01.11	08:00:00	2033.891	2034.024	2030.423	2030.882	4639	0	199
2024.01.11	09:00:00	2030.871	2032.468	2030.119	2031.273	3973	0	199
2024.01.11	10:00:00	2031.273	2032.755	2030.461	2032.009	3397	0	199
2024.01.11	11:00:00	2032.052	2034.383	2031.328	2034.287	3607	0	199
2024.01.11	12:00:00	2034.321	2035.015	2031.559	2032.319	4095	0	199
2024.01.11	13:00:00	2032.345	2048.109	2024.948	2029.378	17101	0	199
2024.01.11	14:00:00	2029.419	2034.887	2024.857	2029.688	16018	0	199
2024.01.11	15:00:00	2029.659	2033.024	2025.170	2028.987	12826	0	199
2024.01.11	16:00:00	2028.954	2029.600	2013.555	2016.687	12103	0	199
2024.01.11	17:00:00	2016.644	2018.439	2013.209	2014.325	7077	0	199
2024.01.11	18:00:00	2014.285	2017.015	2013.768	2017.010	5839	0	199
2024.01.11	19:00:00	2017.040	2027.404	2017.040	2026.438	6441	0	199
2024.01.11	20:00:00	2026.487	2028.527	2023.440	2027.460	5424	0	199
2024.01.11	21:00:00	2027.507	2029.603	2027.336	2028.820	2500	0	199
2024.01.11	23:00:00	2028.755	2035.447	2028.435	2034.954	2723	0	599
2024.01.12	00:00:00	2035.012	2035.381	2030.242	2031.074	3918	0	199
2024.01.12	01:00:00	2031.029	2034.720	2030.027	2033.872	4928	0	199
2024.01.12	02:00:00	2033.877	2035.253	2033.190	2033.963	3620	0	199
2024.01.12	03:00:00	2033.965	2035.637	2033.655	2033.877	3128	0	200
2024.01.12	04:00:00	2033.845	2034.992	2032.803	2034.659	2888	0	199
