iteration,final_equity,profit,max_dd_pct,max_dd_dollars,is_ruined
1944,24944.000000000044,14944.000000000044,2.4978461422363765,397.20000000000255,False
1945,24930.300000000025,14930.300000000025,2.0669014666732792,325.6999999999971,False
1946,23511.000000000022,13511.000000000022,2.583067133914811,300.0,False
1947,28571.100000000017,18571.100000000017,2.1106259097525397,250.0,False
1948,27807.900000000016,17807.900000000016,1.2510086257044735,200.0,False
1949,26048.600000000006,16048.600000000006,2.136014721647429,372.6000000000131,False
1950,30391.399999999972,20391.399999999972,0.7939721633359542,150.0,False
1951,25856.00000000005,15856.000000000051,1.6569733724379057,300.0,False
1952,29995.000000000036,19995.000000000036,1.8667025073548074,250.0,False
1953,24904.400000000023,14904.400000000023,1.3090261717965945,171.00000000000364,False
1954,28171.40000000003,18171.40000000003,1.3742587591817648,200.0,False
1955,27349.20000000003,17349.20000000003,1.9226702043798405,300.0,False
1956,26476.90000000003,16476.90000000003,1.443866095858268,200.0,False
1957,26674.000000000015,16674.000000000015,2.2069988347046148,250.0,False
1958,30508.500000000022,20508.500000000022,1.1793658156887104,150.0,False
1959,28553.100000000013,18553.100000000013,3.6055180718624604,407.20000000000255,False
1960,25137.30000000005,15137.30000000005,1.8813401161915628,300.0,False
1961,25467.500000000007,15467.500000000007,2.1094672891939013,300.0,False
1962,28468.500000000025,18468.500000000025,1.5429241498487916,250.0,False
1963,22549.59999999999,12549.599999999991,2.23841842307899,250.0,False
1964,27723.30000000002,17723.30000000002,1.7550787591593169,200.0,False
1965,26588.600000000035,16588.600000000035,1.807296961481983,400.0,False
1966,26547.400000000034,16547.400000000034,1.3702509386218924,200.0,False
1967,26423.6,16423.6,1.785765253213372,257.5,False
1968,26597.10000000002,16597.10000000002,3.9120569595493295,400.0,False
1969,26326.100000000013,16326.100000000013,1.9945270178629848,299.9999999999982,False
1970,27710.800000000032,17710.800000000032,1.4705594007960623,200.0,False
1971,26035.70000000004,16035.70000000004,1.701006955677753,336.49999999999636,False
1972,27343.800000000003,17343.800000000003,1.7268292682927537,250.0,False
1973,27522.800000000032,17522.800000000032,1.173637289742878,250.0,False
1974,27335.300000000007,17335.300000000007,1.7065574469900608,200.0,False
1975,23550.000000000044,13550.000000000044,1.9417475728155338,350.0,False
1976,27615.50000000002,17615.50000000002,2.955665024630542,300.0,False
1977,26308.500000000015,16308.500000000015,1.8112163344880627,345.6000000000022,False
1978,25004.000000000007,15004.000000000007,1.8327941863768415,397.6000000000022,False
1979,24772.60000000005,14772.60000000005,2.3309176989993983,321.00000000000364,False
1980,28309.400000000012,18309.400000000012,1.4063352590750815,250.0,False
1981,24705.500000000036,14705.500000000036,2.0627062706270634,300.0,False
1982,24821.500000000015,14821.500000000015,1.8659501418122104,300.0,False
1983,26625.200000000023,16625.200000000023,2.1113463754215043,349.9999999999982,False
1984,26465.900000000056,16465.900000000056,1.6600403389802374,284.19999999999345,False
1985,25309.50000000005,15309.500000000051,1.6408358550748487,350.0,False
1986,25122.800000000007,15122.800000000007,1.4930572836311158,200.0,False
1987,24626.500000000015,14626.500000000015,1.775883502042264,350.0,False
1988,26033.50000000003,16033.50000000003,1.1752614525226968,250.0,False
1989,28603.499999999993,18603.499999999993,2.2147467008499118,298.9000000000033,False
1990,27153.00000000002,17153.00000000002,1.265715973335583,289.20000000000437,False
1991,27188.800000000007,17188.800000000007,1.4088277144587988,300.0,False
1992,24894.900000000023,14894.900000000023,1.8398925502750647,300.0,False
1993,26381.00000000004,16381.00000000004,2.0,250.0,False
1994,27706.59999999999,17706.59999999999,1.3562540263791403,250.0,False
1995,26603.300000000036,16603.300000000036,1.7168914649891496,250.0,False
1996,28258.50000000005,18258.50000000005,1.6543053296203345,300.0,False
1997,26746.300000000054,16746.300000000054,1.167260672653415,296.59999999999854,False
1998,23629.800000000014,13629.800000000014,2.4301533426759234,300.0,False
1999,26190.100000000013,16190.100000000013,2.1621621621621605,300.0,False
2000,27543.700000000026,17543.700000000026,1.5510368681463538,225.10000000000582,False
2001,26617.30000000001,16617.30000000001,1.84200055996817,250.0,False
2002,24692.60000000004,14692.600000000039,2.024395547911367,350.0,False
2003,27261.000000000015,17261.000000000015,1.4885382554331645,250.0,False
2004,25271.099999999988,15271.099999999988,1.1827880680339704,241.59999999999854,False
2005,23984.60000000001,13984.60000000001,2.169577404053439,241.49999999999636,False
2006,29329.700000000015,19329.700000000015,1.5255879234459977,221.00000000000364,False
2007,26943.200000000023,16943.200000000023,2.8228917703295235,300.0,False
2008,26355.200000000015,16355.200000000015,1.3243980610812374,257.8999999999978,False
2009,27772.500000000036,17772.500000000036,2.611579744587504,300.0,False
2010,27330.500000000047,17330.500000000047,1.3328979200127937,211.49999999999636,False
2011,26942.799999999996,16942.799999999996,2.1834061135371177,250.0,False
2012,26011.80000000001,16011.80000000001,1.7645647171755676,250.0,False
2013,27397.499999999975,17397.499999999975,1.7888927648232122,200.0,False
2014,27083.400000000023,17083.400000000023,1.562182681642791,200.0,False
2015,27249.60000000002,17249.60000000002,2.434175828634022,300.0,False
2016,25879.100000000064,15879.100000000064,1.7826388826271184,197.69999999999527,False
2017,23605.199999999997,13605.199999999997,1.3940309622965223,325.6999999999971,False
2018,26672.70000000001,16672.70000000001,1.3869497276955376,250.0,False
2019,25539.5,15539.5,1.4517475411026037,200.0,False
2020,24571.6,14571.599999999999,1.7334327168090968,335.3999999999978,False
2021,24678.600000000013,14678.600000000013,3.3941085639624635,380.1000000000022,False
2022,26384.800000000014,16384.800000000014,1.0828935531512738,225.10000000000218,False
2023,29066.7,19066.7,1.423365975859712,250.0,False
2024,24346.900000000005,14346.900000000005,2.663154027438036,297.20000000000255,False
2025,28628.90000000001,18628.90000000001,1.3890142860119317,200.0,False
2026,27464.80000000002,17464.80000000002,2.8249955607212587,350.0,False
2027,29428.600000000035,19428.600000000035,1.4475550794707732,250.0,False
2028,26948.500000000022,16948.500000000022,2.5257202512249712,300.0,False
2029,25078.00000000003,15078.00000000003,3.0720378790726306,327.0000000000073,False
2030,23553.600000000006,13553.600000000006,2.865963767693784,295.19999999999527,False
2031,25150.700000000004,15150.700000000004,2.28850436548984,300.0,False
2032,26365.4,16365.400000000001,2.4168600154679027,300.0,False
2033,27270.400000000052,17270.400000000052,1.8511108930175295,245.19999999999527,False
2034,27239.500000000007,17239.500000000007,1.6617920765753782,200.0,False
2035,26467.499999999993,16467.499999999993,1.6725484620916893,200.0,False
2036,25425.5,15425.5,2.711692819437413,300.0,False
2037,27604.900000000027,17604.900000000027,1.2299215310063207,200.0,False
2038,24360.400000000016,14360.400000000016,1.549234678069032,300.0,False
2039,26454.900000000016,16454.900000000016,1.3684383381684826,211.5,False
2040,26500.000000000044,16500.000000000044,2.0479639571498494,249.10000000000764,False
2041,25141.19999999999,15141.19999999999,2.484521431481869,256.5,False
2042,25922.49999999998,15922.499999999982,2.6258731028066844,350.0,False
2043,24742.400000000023,14742.400000000023,3.672914702677551,600.0,False
2044,24245.400000000027,14245.400000000027,1.7236129225006158,300.0,False
2045,25203.300000000017,15203.300000000017,3.6131847155469194,530.0,False
2046,28278.800000000032,18278.800000000032,1.4799618401168222,175.29999999999745,False
2047,26495.89999999999,16495.89999999999,2.0,200.0,False
2048,27723.80000000005,17723.80000000005,1.4522640797002528,200.0,False
2049,27133.500000000025,17133.500000000025,2.1157681213999195,400.0,False
2050,25842.20000000001,15842.200000000012,1.4472408353474098,300.0,False
2051,24314.2,14314.2,1.7113826504916565,350.0,False
2052,25332.999999999975,15332.999999999975,1.3338046109625408,300.0,False
2053,24664.000000000015,14664.000000000015,1.5,250.0,False
2054,27734.100000000002,17734.100000000002,1.1836616810836662,253.50000000000364,False
2055,27125.900000000012,17125.900000000012,2.052672605048702,308.0999999999949,False
2056,28682.499999999993,18682.499999999993,1.0934857409459386,200.0,False
2057,25424.799999999977,15424.799999999977,1.4362553949343289,200.0,False
2058,26742.700000000048,16742.700000000048,1.8596071022114438,250.0,False
2059,25206.100000000035,15206.100000000035,1.7064729933584049,250.0,False
2060,25310.400000000052,15310.400000000052,1.4647571564805857,250.0,False
2061,27766.100000000006,17766.100000000006,1.2672343876723444,200.0,False
2062,25958.20000000005,15958.200000000052,1.8158605210942238,223.29999999999927,False
2063,29526.500000000022,19526.500000000022,2.6689092177051945,325.29999999999745,False
2064,26469.800000000032,16469.800000000032,2.1993361967980998,225.29999999999745,False
2065,27145.59999999999,17145.59999999999,1.7438423645320913,200.0,False
2066,24513.499999999985,14513.499999999985,1.826167149079156,200.0,False
2067,28829.100000000042,18829.100000000042,1.3039396362877702,171.00000000000364,False
2068,27177.000000000007,17177.000000000007,2.4524711098903254,250.0,False
2069,27896.900000000023,17896.900000000023,1.6906285080541545,250.0,False
2070,26928.10000000002,16928.10000000002,2.05156821874641,250.0,False
2071,25624.40000000004,15624.400000000041,1.282731019856676,200.0,False
2072,27778.400000000012,17778.400000000012,1.0579995344802051,150.0,False
2073,25792.20000000002,15792.200000000019,1.8161124611645707,350.0,False
2074,30083.899999999998,20083.899999999998,0.9637532406202711,200.0,False
2075,23646.500000000044,13646.500000000044,1.8829082145009028,300.0,False
2076,24232.70000000001,14232.700000000012,1.7576700326047794,253.50000000000364,False
2077,26916.09999999999,16916.09999999999,2.2231067474532953,301.59999999999854,False
2078,27167.50000000003,17167.50000000003,1.5222344315521914,250.0,False
2079,25232.400000000052,15232.400000000052,2.414285714285749,350.0,False
2080,24996.400000000012,14996.400000000012,3.0,300.0,False
2081,27007.600000000046,17007.600000000046,1.8160520843737797,250.0,False
2082,29571.200000000004,19571.200000000004,1.3812663449850822,150.0,False
2083,28506.20000000006,18506.20000000006,1.089412263341062,303.29999999999563,False
2084,28320.900000000038,18320.900000000038,1.1555216602535197,300.0,False
2085,25014.40000000003,15014.40000000003,2.8418375321482836,400.0,False
2086,25943.50000000004,15943.50000000004,1.8056016987100771,296.99999999999636,False
2087,28445.100000000013,18445.100000000013,2.3650254048324117,258.8000000000011,False
2088,25688.90000000006,15688.90000000006,1.2781839562349804,251.20000000000073,False
2089,26476.500000000044,16476.500000000044,1.7600215953570335,331.3000000000029,False
2090,27389.900000000074,17389.900000000074,1.317384201928649,200.0,False
2091,24683.800000000054,14683.800000000054,1.3764498605197473,264.59999999999854,False
2092,25983.300000000036,15983.300000000036,1.7933520439729913,250.0,False
2093,25597.900000000045,15597.900000000045,1.7966352614822927,250.0,False
2094,28478.900000000038,18478.900000000038,1.4726383789196726,200.0,False
2095,24901.700000000048,14901.700000000048,3.95600000000004,395.600000000004,False
2096,23836.700000000026,13836.700000000026,2.3238952202123095,250.0,False
2097,28068.800000000047,18068.800000000047,1.4502001276176095,200.0,False
2098,26876.200000000008,16876.200000000008,1.4423076923076923,237.5999999999949,False
2099,25559.000000000007,15559.000000000007,3.9546011784711497,400.0,False
2100,29281.500000000055,19281.500000000055,1.1484286624825557,223.3000000000029,False
2101,28558.099999999995,18558.099999999995,1.5,200.0,False
2102,26470.20000000001,16470.20000000001,1.5045424193973498,245.600000000004,False
2103,27283.100000000006,17283.100000000006,1.2163477132662983,225.10000000000218,False
2104,26819.500000000044,16819.500000000044,2.38690828543604,300.0,False
2105,23398.499999999985,13398.499999999985,1.3517532239314387,227.00000000000728,False
2106,25670.099999999984,15670.099999999984,3.3275850584325757,449.60000000000036,False
2107,23894.700000000004,13894.700000000004,2.0,208.8000000000011,False
2108,24543.000000000022,14543.000000000022,1.7150069972285484,300.0,False
2109,25992.300000000025,15992.300000000025,2.281105149822986,250.0,False
2110,27383.09999999997,17383.09999999997,2.018937635016455,300.0,False
2111,27523.600000000024,17523.600000000024,2.3032452725890744,300.0,False
2112,29583.700000000048,19583.700000000048,1.6147914900488471,200.0,False
2113,24788.500000000004,14788.500000000004,2.224727100142382,350.0,False
2114,26419.70000000001,16419.70000000001,1.5675045849509117,300.0,False
2115,26533.000000000022,16533.000000000022,1.9749178305848984,277.0000000000073,False
2116,25048.9,15048.900000000001,1.7433549121930247,300.0,False
2117,25626.299999999974,15626.299999999974,1.114926637827232,200.0,False
2118,27837.000000000036,17837.000000000036,1.4825627155511605,310.7999999999993,False
2119,28332.399999999998,18332.399999999998,1.519641364637946,200.0,False
2120,28971.10000000003,18971.10000000003,1.3079349799362763,250.0,False
2121,26250.60000000002,16250.60000000002,1.6890750624957773,200.0,False
2122,27140.300000000025,17140.300000000025,1.550591938472512,250.0,False
2123,24414.40000000006,14414.40000000006,2.0300281767910917,250.0,False
2124,26235.70000000005,16235.700000000052,1.5367592820260618,200.0,False
2125,26886.000000000015,16886.000000000015,1.3502079320215319,250.0,False
2126,25370.10000000002,15370.10000000002,1.5508564604802995,226.1999999999971,False
2127,27812.000000000036,17812.000000000036,1.3168753182448691,175.09999999999854,False
2128,28668.100000000013,18668.100000000013,1.248532973755837,200.0,False
2129,23790.899999999983,13790.899999999983,1.8275521766146434,350.0,False
2130,27151.00000000005,17151.00000000005,1.3375182794164848,200.0,False
2131,26407.900000000027,16407.900000000027,1.0512152047767218,200.0,False
2132,26303.799999999992,16303.799999999992,2.4195304497907126,300.0,False
2133,24108.69999999999,14108.69999999999,2.2928701432301692,347.69999999999527,False
2134,26192.300000000003,16192.300000000003,1.7178841557090196,350.0,False
2135,27826.100000000013,17826.100000000013,1.9450459679197083,300.0,False
2136,27166.30000000004,17166.30000000004,1.5052873217175333,250.0,False
2137,27438.00000000003,17438.00000000003,1.2297299513026942,250.0,False
2138,25797.5,15797.5,2.0748265445008798,250.0,False
2139,26309.800000000014,16309.800000000014,2.2523334174204477,250.0,False
2140,27671.399999999994,17671.399999999994,2.052410350715882,250.0,False
2141,26693.799999999992,16693.799999999992,1.928603112765425,200.0,False
2142,23970.700000000015,13970.700000000015,1.8445420002213455,325.29999999999563,False
2143,26802.600000000086,16802.600000000086,2.292794939560679,264.60000000000036,False
2144,26286.700000000037,16286.700000000037,5.3487684729064,542.8999999999996,False
2145,27107.300000000003,17107.300000000003,1.7690974065032026,200.0,False
2146,27210.30000000001,17210.30000000001,2.8301886792452833,300.0,False
2147,27181.10000000002,17181.10000000002,2.199344452291695,297.2000000000007,False
2148,27086.70000000002,17086.70000000002,1.839168401615525,250.0,False
2149,24792.1,14792.099999999999,1.8435105356627124,300.0,False
2150,25403.900000000038,15403.900000000038,2.016730798706067,273.2999999999993,False
2151,27361.79999999999,17361.79999999999,1.4205621638002879,226.1999999999971,False
2152,25294.400000000023,15294.400000000023,2.942578330782932,469.2000000000007,False
2153,27414.900000000023,17414.900000000023,1.5976482617586898,200.0,False
2154,26900.8,16900.8,1.3243629814059439,200.0,False
2155,30746.100000000013,20746.100000000013,2.4444379259433093,300.0,False
2156,26094.800000000025,16094.800000000025,1.9483492610885425,200.0,False
2157,28187.599999999977,18187.599999999977,1.2096286440062802,237.79999999999927,False
2158,26601.90000000003,16601.90000000003,1.5,200.0,False
2159,27821.60000000001,17821.60000000001,2.2553406466512693,250.0,False
2160,27314.89999999998,17314.89999999998,1.7467395500551142,312.2000000000007,False
2161,25234.70000000003,15234.70000000003,2.5,250.0,False
2162,27840.200000000004,17840.200000000004,1.9955777995960957,250.0,False
2163,27222.200000000044,17222.200000000044,1.8604651162790697,200.0,False
2164,24641.000000000022,14641.000000000022,1.8830973184694182,250.0,False
2165,23307.79999999999,13307.799999999988,2.0253410674357584,250.0,False
2166,27541.30000000001,17541.30000000001,1.6236419088915794,200.6999999999971,False
2167,27569.500000000007,17569.500000000007,1.1244630688846065,200.0,False
2168,26627.700000000023,16627.700000000023,1.4589913992457,200.0,False
2169,25779.20000000002,15779.200000000019,2.0553675467489008,272.70000000000437,False
2170,27865.89999999999,17865.89999999999,1.2746106064597267,200.0,False
2171,25460.499999999993,15460.499999999993,2.191678482672401,300.0,False
2172,24764.000000000033,14764.000000000033,1.477792473602931,297.6999999999971,False
2173,27132.60000000002,17132.60000000002,1.4150943396226416,150.0,False
2174,26073.700000000026,16073.700000000026,2.0,241.5,False
2175,26123.800000000054,16123.800000000054,1.638549163029085,250.0,False
2176,25156.900000000016,15156.900000000016,1.8110036582273887,307.5,False
2177,25907.300000000025,15907.300000000025,1.7275433757349232,300.0,False
2178,27143.20000000004,17143.20000000004,1.5339932913360044,300.0,False
2179,26291.500000000022,16291.500000000022,1.3237201832028733,150.0,False
2180,25799.80000000005,15799.80000000005,1.7444700300048834,300.0,False
2181,26525.00000000002,16525.00000000002,1.7043324129938295,200.0,False
2182,27780.90000000003,17780.90000000003,1.1071098350284387,200.0,False
2183,26761.399999999994,16761.399999999994,1.3529906583433535,250.0,False
2184,25615.10000000002,15615.10000000002,1.4286802804023158,300.0,False
2185,23536.699999999983,13536.699999999983,4.263118767463949,550.0,False
2186,26819.20000000001,16819.20000000001,1.5571484718609008,332.7999999999993,False
2187,25903.999999999996,15903.999999999996,2.5428569063563353,307.20000000000255,False
2188,26839.20000000001,16839.20000000001,1.603424915619764,232.79999999999927,False
2189,26063.50000000005,16063.500000000051,1.2262949334842868,173.29999999999927,False
2190,29822.20000000002,19822.20000000002,1.2372358501459937,171.00000000000364,False
2191,25939.000000000007,15939.000000000007,1.6872131737604608,300.0,False
2192,26244.800000000014,16244.800000000014,1.8658740649617631,244.20000000000073,False
2193,28159.20000000003,18159.20000000003,2.5882022347277585,350.0,False
2194,25356.500000000022,15356.500000000022,1.4512008175779147,250.0,False
2195,25080.600000000042,15080.600000000042,2.0285724428576475,400.0,False
2196,27500.699999999997,17500.699999999997,1.4581255504423947,300.0,False
2197,26334.70000000004,16334.70000000004,1.9489213266849061,310.7999999999993,False
2198,28546.30000000004,18546.30000000004,1.1637108411301955,157.20000000000437,False
2199,26887.20000000004,16887.20000000004,1.4829490518023754,250.0,False
2200,27530.100000000006,17530.100000000006,1.2573660695574915,200.0,False
2201,27557.500000000015,17557.500000000015,1.4562824022834502,200.0,False
2202,25535.4,15535.400000000001,1.6210082671421635,250.0,False
2203,27387.700000000004,17387.700000000004,2.0,200.0,False
2204,25143.600000000042,15143.600000000042,1.642583836762811,250.0,False
2205,27670.899999999994,17670.899999999994,1.780030901336447,250.0,False
2206,30762.600000000042,20762.600000000042,1.1577826147362569,200.0,False
2207,27867.600000000028,17867.600000000028,1.932367149758454,250.40000000000146,False
2208,26696.100000000006,16696.100000000006,1.8372671263917302,300.0,False
2209,24365.800000000036,14365.800000000036,1.6966502468626088,300.0,False
2210,27137.600000000042,17137.600000000042,1.4128858996601417,321.59999999999854,False
2211,26356.399999999994,16356.399999999994,2.0,336.40000000000146,False
2212,26890.300000000043,16890.300000000043,2.4106841521623816,300.0,False
2213,25639.900000000023,15639.900000000023,1.4710533477496555,250.0,False
2214,26239.500000000015,16239.500000000015,1.3854253255749505,200.0,False
2215,28232.900000000045,18232.900000000045,1.3182316713068412,250.0,False
2216,26196.90000000003,16196.90000000003,1.0510147390437543,160.79999999999927,False
2217,28536.600000000042,18536.600000000042,1.8859384429692205,200.0,False
2218,28049.600000000057,18049.600000000057,1.2566918842838117,150.0,False
2219,24068.200000000026,14068.200000000026,2.205940594059381,250.0,False
2220,27815.300000000025,17815.300000000025,1.0966916468652899,200.0,False
2221,28256.700000000033,18256.700000000033,1.7710399546613778,250.0,False
2222,24286.100000000024,14286.100000000024,2.111950259347491,300.0,False
2223,26414.5,16414.5,1.5207460171661924,250.00000000000182,False
2224,27686.600000000013,17686.600000000013,2.1612649451470967,250.0,False
2225,26981.600000000028,16981.600000000028,1.4215314632297198,250.0,False
2226,25216.600000000042,15216.600000000042,1.3857248172228946,300.0,False
2227,28413.50000000002,18413.50000000002,1.1807165375093953,300.0,False
2228,25704.000000000022,15704.000000000022,1.5300720357914435,300.0,False
2229,28017.00000000006,18017.00000000006,1.5829798011777343,350.0,False
2230,24596.399999999987,14596.399999999987,1.988878193143941,250.0,False
2231,25609.900000000016,15609.900000000016,1.3906142806815867,160.79999999999927,False
2232,24257.400000000016,14257.400000000016,2.0,259.4999999999982,False
2233,26662.70000000003,16662.70000000003,2.403846153846154,250.0,False
2234,27013.300000000025,17013.300000000025,2.8301886792452833,300.0,False
2235,26982.5,16982.5,3.0097314650703932,450.0,False
2236,28013.800000000054,18013.800000000054,1.7889247667689339,200.0,False
2237,26868.500000000022,16868.500000000022,1.6898314393139269,200.0,False
2238,25797.500000000036,15797.500000000036,1.818033070021542,250.0,False
2239,27459.600000000046,17459.600000000046,1.078422098193192,195.60000000000582,False
2240,27817.699999999997,17817.699999999997,1.0978964028334766,200.0,False
2241,28883.500000000044,18883.500000000044,1.254768118851634,200.0,False
2242,26503.499999999985,16503.499999999985,3.0995073891625653,314.60000000000036,False
2243,26026.500000000022,16026.500000000022,2.201576328651312,250.0,False
2244,25164.800000000014,15164.800000000014,3.9424357689191676,574.2000000000007,False
2245,26047.000000000025,16047.000000000025,2.4978486692482793,325.1000000000022,False
2246,26547.500000000036,16547.500000000036,1.3699099284222056,300.0,False
2247,25813.40000000002,15813.40000000002,1.519987840097279,250.0,False
2248,27415.300000000032,17415.300000000032,2.2498605086484633,250.0,False
2249,27839.500000000044,17839.500000000044,1.4535306258902874,200.0,False
2250,25221.30000000003,15221.300000000028,1.6493893136066362,200.0,False
2251,27336.299999999992,17336.299999999992,1.8569757293272184,300.0,False
2252,24651.59999999999,14651.599999999991,1.7730979722702556,277.0000000000073,False
2253,24249.000000000007,14249.000000000007,1.8293073327784428,250.0,False
2254,26323.800000000017,16323.800000000017,1.261740495308847,250.0,False
2255,26052.000000000025,16052.000000000025,1.029582249029251,150.0,False
2256,27055.100000000013,17055.100000000013,2.267145286227094,300.0,False
2257,29023.90000000003,19023.90000000003,1.7766659796891533,250.0,False
2258,27278.800000000032,17278.800000000032,2.0,250.0,False
2259,27316.20000000002,17316.20000000002,1.758071746907992,250.0,False
2260,27285.000000000015,17285.000000000015,2.1820530500737534,250.0,False
2261,25603.600000000013,15603.600000000013,2.176993430374885,300.0,False
2262,26265.00000000003,16265.00000000003,3.0,400.0,False
2263,27414.70000000004,17414.70000000004,1.3486995164912225,200.0,False
2264,25627.60000000005,15627.60000000005,1.8124610320878098,350.3999999999978,False
2265,24695.599999999995,14695.599999999995,2.231415507286658,297.20000000000255,False
2266,26593.70000000001,16593.70000000001,1.0026369351394167,200.0,False
2267,29719.60000000005,19719.60000000005,1.8852806711599182,200.0,False
2268,27448.700000000066,17448.700000000066,1.9392058951859206,200.0,False
2269,27518.100000000017,17518.100000000017,1.0659617106553523,200.0,False
2270,29320.400000000016,19320.400000000016,1.4947087310919345,200.0,False
2271,25916.900000000016,15916.900000000016,1.289706849633077,200.0,False
2272,24617.399999999998,14617.399999999998,2.1680523474475093,325.6999999999971,False
2273,26374.500000000007,16374.500000000007,1.0847142635899154,197.6999999999971,False
2274,26367.10000000001,16367.10000000001,1.7702053929176997,245.19999999999527,False
2275,26461.89999999998,16461.89999999998,1.647400873052277,398.9000000000051,False
2276,27320.000000000007,17320.000000000007,1.5418162595537528,350.0,False
2277,26366.6,16366.599999999999,1.0533559921911206,150.0,False
2278,27250.100000000002,17250.100000000002,1.5504462780342965,225.29999999999745,False
2279,25586.4,15586.400000000001,2.327898466380492,250.0,False
2280,24973.10000000005,14973.10000000005,2.003455023543083,262.10000000000036,False
2281,26706.700000000055,16706.700000000055,1.8204214882552343,299.9999999999982,False
2282,28934.200000000033,18934.200000000033,1.8867924528301887,300.0,False
2283,25885.9,15885.900000000001,1.6982657310354663,300.0,False
2284,24899.100000000053,14899.100000000053,2.550873993201921,400.0,False
2285,26623.00000000001,16623.00000000001,1.9228180821812442,250.39999999999964,False
2286,25149.300000000003,15149.300000000003,1.9594882543768641,225.29999999999745,False
2287,25897.000000000036,15897.000000000036,1.6960802845702907,200.0,False
2288,26511.80000000002,16511.80000000002,2.183120115268741,350.0,False
2289,23137.700000000004,13137.700000000004,1.959585508473248,250.0,False
2290,26152.70000000004,16152.70000000004,1.2658868803483716,153.50000000000364,False
2291,26956.100000000042,16956.100000000042,2.2739883026041725,250.0,False
2292,28127.399999999998,18127.399999999998,1.9179868809697358,250.0,False
2293,24652.90000000001,14652.900000000009,2.992548554100291,350.0,False
2294,27037.2,17037.2,1.5454437741797562,300.0,False
2295,28036.60000000001,18036.60000000001,1.3313688246676008,200.0,False
2296,27432.80000000001,17432.80000000001,2.429333333333327,273.2999999999993,False
2297,29298.300000000032,19298.300000000032,1.4804506491776093,300.0,False
2298,27048.399999999994,17048.399999999994,1.8377488311917451,250.0,False
2299,26537.20000000003,16537.20000000003,1.342389991140226,200.0,False
2300,26382.000000000036,16382.000000000036,1.4890170105303284,250.0,False
2301,24722.300000000025,14722.300000000025,1.389612719676691,325.29999999999563,False
2302,27658.4,17658.4,1.0019688688272457,211.49999999999272,False
2303,24758.799999999992,14758.799999999992,1.231461734267634,250.0,False
2304,26168.79999999998,16168.799999999981,2.4630541871921183,250.0,False
2305,25383.200000000004,15383.200000000004,3.2329279328553597,325.1000000000022,False
2306,25132.500000000007,15132.500000000007,1.7211555838590027,250.0,False
2307,26030.500000000022,16030.500000000022,1.573106176801402,200.0,False
2308,25747.800000000043,15747.800000000043,1.9264178555229574,300.0,False
2309,26586.300000000017,16586.300000000017,1.9378342764126792,250.0,False
2310,25805.700000000015,15805.700000000015,1.4157087037771097,158.8000000000011,False
2311,26632.800000000025,16632.800000000025,1.4530659691950025,211.5,False
2312,25878.50000000004,15878.50000000004,1.6165685363082076,200.0,False
2313,26832.700000000033,16832.700000000033,2.382949519597377,300.0,False
2314,26973.10000000002,16973.10000000002,1.7510190931121894,250.0,False
2315,27145.300000000014,17145.300000000014,1.4354066985645932,250.0,False
2316,26068.500000000022,16068.500000000022,1.6412007024339008,250.0,False
2317,24966.20000000002,14966.200000000019,1.9589713049883242,276.2000000000007,False
2318,26910.90000000002,16910.90000000002,1.2646701740186161,200.0,False
2319,24277.000000000007,14277.000000000007,3.1998224375987863,345.99999999999454,False
2320,25155.700000000015,15155.700000000015,1.5563233417374795,200.0,False
2321,24492.29999999999,14492.299999999988,2.092037704496676,349.9999999999982,False
2322,25093.900000000038,15093.900000000038,2.5360126313739415,364.60000000000036,False
2323,26063.00000000003,16063.00000000003,1.8254101573436308,260.7999999999993,False
2324,28578.800000000003,18578.800000000003,2.5,300.0,False
2325,24595.20000000001,14595.200000000012,1.8513718665531163,382.3999999999942,False
2326,26827.00000000008,16827.00000000008,1.548355461677737,200.0,False
2327,28680.900000000023,18680.900000000023,0.8004418438978314,200.0,False
2328,28011.600000000013,18011.600000000013,2.320437701292157,300.0,False
2329,25798.999999999996,15798.999999999996,2.4689141266777392,550.0,False
2330,27354.899999999998,17354.899999999998,2.403846153846154,250.0,False
2331,27590.900000000038,17590.900000000038,1.967382863059794,220.39999999999964,False
2332,26731.800000000047,16731.800000000047,1.387103024324941,200.0,False
2333,26813.400000000038,16813.400000000038,1.3699068006739927,300.0,False
2334,25605.200000000033,15605.200000000033,1.3943500934214548,350.0,False
2335,27662.000000000015,17662.000000000015,1.2494645152077675,350.0,False
2336,25586.700000000026,15586.700000000026,1.4354066985645932,250.0,False
2337,27760.79999999998,17760.79999999998,2.1058816839471772,222.20000000000255,False
2338,27365.400000000034,17365.400000000034,1.9876119325730586,345.6000000000058,False
2339,26994.599999999984,16994.599999999984,2.450980392156863,250.0,False
2340,25060.500000000047,15060.500000000047,1.549341105369493,200.0,False
2341,28175.99999999999,18175.99999999999,1.3739358866557856,250.0,False
2342,26328.899999999987,16328.899999999987,1.5757560477517112,256.2000000000007,False
2343,26467.49999999998,16467.49999999998,1.6205879493080104,200.0,False
2344,28590.9,18590.9,1.7334176929943939,200.0,False
2345,24061.200000000044,14061.200000000044,1.6707671553284282,344.29999999999563,False
2346,28145.700000000004,18145.700000000004,2.0281582068035724,348.9000000000051,False
2347,25196.500000000007,15196.500000000007,1.8499505138237542,209.80000000000655,False
