<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.03.28	10:00:00	3072.882	3074.648	3067.365	3074.271	7930	0	159
2025.03.28	11:00:00	3074.233	3079.925	3074.071	3076.363	7525	0	159
2025.03.28	12:00:00	3076.344	3081.869	3072.495	3077.456	11688	0	159
2025.03.28	13:00:00	3077.377	3084.136	3070.752	3083.497	22292	0	159
2025.03.28	14:00:00	3083.469	3086.807	3068.026	3069.985	30094	0	159
2025.03.28	15:00:00	3069.911	3085.724	3067.255	3083.707	16725	0	159
2025.03.28	16:00:00	3083.677	3086.717	3080.450	3083.879	9955	0	159
2025.03.28	17:00:00	3083.839	3085.984	3076.112	3077.431	9268	0	159
2025.03.28	18:00:00	3077.473	3080.516	3073.488	3079.683	7342	0	160
2025.03.28	19:00:00	3079.658	3081.817	3079.437	3080.734	6243	0	159
2025.03.28	20:00:00	3080.708	3085.955	3080.708	3085.002	4575	0	159
2025.03.30	22:00:00	3092.531	3097.843	3088.585	3090.003	7749	0	159
2025.03.30	23:00:00	3090.000	3090.912	3087.793	3089.213	5503	0	159
2025.03.31	00:00:00	3089.159	3089.729	3077.459	3079.115	9581	0	159
2025.03.31	01:00:00	3079.079	3095.406	3076.803	3094.757	16927	0	159
2025.03.31	02:00:00	3094.747	3107.289	3093.848	3106.648	19151	0	159
2025.03.31	03:00:00	3106.694	3111.695	3105.147	3107.138	13461	0	159
2025.03.31	04:00:00	3107.072	3115.938	3105.925	3113.290	7502	0	159
2025.03.31	05:00:00	3113.251	3120.089	3107.573	3116.585	10485	0	159
2025.03.31	06:00:00	3116.486	3128.165	3113.435	3119.246	15807	0	159
2025.03.31	07:00:00	3119.204	3125.435	3118.605	3124.523	13807	0	159
2025.03.31	08:00:00	3124.477	3127.156	3120.926	3122.168	9235	0	159
2025.03.31	09:00:00	3122.208	3123.320	3111.820	3114.882	9656	0	159
2025.03.31	10:00:00	3114.876	3123.688	3111.829	3118.443	10576	0	159
2025.03.31	11:00:00	3118.464	3119.675	3113.370	3119.480	9206	0	159
2025.03.31	12:00:00	3119.471	3126.736	3118.095	3124.488	13991	0	159
2025.03.31	13:00:00	3124.445	3124.743	3099.753	3113.513	33019	0	159
2025.03.31	14:00:00	3113.478	3123.625	3110.870	3123.117	26019	0	159
2025.03.31	15:00:00	3123.168	3127.237	3112.889	3113.807	16022	0	159
2025.03.31	16:00:00	3113.847	3120.708	3111.637	3117.558	10315	0	159
2025.03.31	17:00:00	3117.526	3120.315	3115.850	3117.905	8520	0	159
2025.03.31	18:00:00	3117.908	3123.404	3117.312	3121.473	6759	0	159
2025.03.31	19:00:00	3121.472	3124.652	3120.862	3124.360	6899	0	159
2025.03.31	20:00:00	3124.320	3124.789	3122.879	3124.071	3188	0	159
2025.03.31	22:00:00	3125.076	3125.986	3121.730	3122.791	2673	0	159
2025.03.31	23:00:00	3122.773	3126.447	3120.050	3120.581	4067	0	159
2025.04.01	00:00:00	3120.569	3127.979	3120.227	3127.260	6726	0	160
2025.04.01	01:00:00	3127.229	3138.232	3126.561	3135.442	18389	0	159
2025.04.01	02:00:00	3135.386	3145.697	3132.955	3145.131	15131	0	159
2025.04.01	03:00:00	3145.089	3147.335	3142.564	3146.028	9659	0	159
2025.04.01	04:00:00	3146.000	3147.929	3142.796	3144.721	6357	0	159
2025.04.01	05:00:00	3144.665	3149.059	3130.495	3132.070	13752	0	159
2025.04.01	06:00:00	3132.078	3138.110	3126.501	3133.728	22307	0	159
2025.04.01	07:00:00	3133.702	3137.720	3124.123	3127.638	13251	0	159
2025.04.01	08:00:00	3127.594	3135.678	3126.392	3130.909	10017	0	159
2025.04.01	09:00:00	3130.953	3134.106	3130.077	3132.344	6776	0	159
2025.04.01	10:00:00	3132.381	3138.997	3130.778	3132.412	9866	0	159
2025.04.01	11:00:00	3132.374	3135.854	3128.652	3130.319	9267	0	159
2025.04.01	12:00:00	3130.354	3134.596	3127.689	3133.235	11465	0	159
2025.04.01	13:00:00	3133.287	3137.075	3128.182	3133.932	18652	0	159
2025.04.01	14:00:00	3133.821	3135.383	3123.639	3128.694	23561	0	159
2025.04.01	15:00:00	3128.737	3133.030	3113.401	3113.725	19763	0	159
2025.04.01	16:00:00	3113.690	3116.834	3100.761	3106.653	23730	0	159
2025.04.01	17:00:00	3106.690	3114.534	3105.671	3113.641	9637	0	159
2025.04.01	18:00:00	3113.613	3118.692	3113.289	3114.183	6632	0	159
2025.04.01	19:00:00	3114.201	3119.037	3113.711	3118.723	5302	0	159
2025.04.01	20:00:00	3118.681	3120.866	3113.095	3114.291	3564	0	159
2025.04.01	22:00:00	3114.278	3114.935	3107.742	3111.381	4810	0	159
2025.04.01	23:00:00	3111.418	3116.213	3111.176	3115.168	4253	0	159
2025.04.02	00:00:00	3115.160	3123.709	3112.989	3122.897	8176	0	159
2025.04.02	01:00:00	3122.883	3135.382	3121.353	3133.162	17183	0	159
2025.04.02	02:00:00	3133.117	3135.703	3128.533	3128.610	10723	0	159
2025.04.02	03:00:00	3128.581	3132.148	3124.601	3125.489	7288	0	159
2025.04.02	04:00:00	3125.458	3126.779	3115.548	3116.192	6750	0	159
2025.04.02	05:00:00	3116.156	3119.193	3108.623	3117.978	13768	0	159
2025.04.02	06:00:00	3117.982	3119.701	3113.976	3116.541	9164	0	159
2025.04.02	07:00:00	3116.575	3126.039	3112.175	3125.309	8325	0	159
2025.04.02	08:00:00	3125.275	3133.878	3123.401	3131.311	10781	0	159
2025.04.02	09:00:00	3131.200	3131.568	3126.966	3130.997	7736	0	159
2025.04.02	10:00:00	3131.018	3131.351	3110.052	3114.405	11778	0	159
2025.04.02	11:00:00	3114.438	3123.889	3114.315	3121.230	10049	0	159
2025.04.02	12:00:00	3121.314	3127.435	3117.046	3122.471	10929	0	159
2025.04.02	13:00:00	3122.377	3132.192	3116.608	3122.316	22573	0	159
2025.04.02	14:00:00	3122.276	3129.388	3119.383	3124.859	13544	0	159
2025.04.02	15:00:00	3124.797	3128.189	3120.790	3125.863	10639	0	159
2025.04.02	16:00:00	3125.909	3134.396	3125.909	3131.470	11405	0	159
2025.04.02	17:00:00	3131.377	3131.414	3120.846	3123.541	9908	0	159
2025.04.02	18:00:00	3123.582	3126.181	3118.666	3121.907	7847	0	159
2025.04.02	19:00:00	3121.874	3127.320	3121.523	3124.385	5875	0	159
2025.04.02	20:00:00	3124.305	3141.772	3104.795	3134.072	49565	0	159
2025.04.02	22:00:00	3130.015	3148.105	3122.557	3145.789	33675	0	159
2025.04.02	23:00:00	3145.814	3167.792	3145.814	3162.703	22339	0	159
2025.04.03	00:00:00	3162.550	3164.804	3140.717	3151.320	32078	0	159
2025.04.03	01:00:00	3151.345	3163.038	3147.902	3153.397	35918	0	159
2025.04.03	02:00:00	3153.422	3155.355	3142.241	3145.192	17014	0	159
2025.04.03	03:00:00	3145.168	3152.229	3144.635	3148.066	16078	0	159
2025.04.03	04:00:00	3148.020	3149.659	3139.083	3140.371	10080	0	159
2025.04.03	05:00:00	3140.425	3141.021	3124.052	3131.888	22081	0	159
2025.04.03	06:00:00	3131.924	3134.169	3116.432	3127.644	25946	0	159
2025.04.03	07:00:00	3127.715	3130.173	3119.781	3128.957	18004	0	159
2025.04.03	08:00:00	3129.011	3132.039	3126.015	3129.007	12116	0	159
2025.04.03	09:00:00	3129.125	3129.599	3121.488	3121.522	15568	0	159
2025.04.03	10:00:00	3121.560	3122.972	3089.165	3095.530	31344	0	159
2025.04.03	11:00:00	3095.509	3100.037	3085.054	3093.188	28970	0	159
2025.04.03	12:00:00	3093.193	3094.763	3061.916	3076.261	35649	0	159
2025.04.03	13:00:00	3076.233	3093.478	3054.052	3086.168	52474	0	159
2025.04.03	14:00:00	3086.698	3135.605	3086.123	3128.939	47170	0	159
2025.04.03	15:00:00	3128.968	3129.563	3103.896	3110.553	32933	0	159
2025.04.03	16:00:00	3110.603	3114.282	3101.799	3107.551	17144	0	159
2025.04.03	17:00:00	3107.529	3109.928	3099.949	3109.500	13271	0	159
2025.04.03	18:00:00	3109.542	3111.677	3102.115	3111.586	8121	0	159
2025.04.03	19:00:00	3111.608	3113.296	3101.532	3107.575	9174	0	159
2025.04.03	20:00:00	3107.567	3119.971	3107.200	3113.145	6866	0	159
2025.04.03	22:00:00	3114.351	3116.719	3112.327	3115.387	4302	0	160
2025.04.03	23:00:00	3115.423	3116.274	3109.757	3112.884	6406	0	159
2025.04.04	00:00:00	3112.908	3115.052	3106.014	3110.582	10114	0	160
2025.04.04	01:00:00	3110.542	3115.792	3109.102	3109.875	10462	0	159
2025.04.04	02:00:00	3109.869	3112.974	3091.172	3096.727	16626	0	159
2025.04.04	03:00:00	3096.698	3099.098	3087.018	3098.409	16596	0	159
2025.04.04	04:00:00	3098.454	3105.014	3095.992	3100.157	10692	0	159
2025.04.04	05:00:00	3100.119	3108.908	3098.820	3108.908	10697	0	159
2025.04.04	06:00:00	3108.882	3109.927	3100.471	3101.083	10853	0	159
2025.04.04	07:00:00	3101.050	3103.435	3091.993	3092.850	17832	0	159
2025.04.04	08:00:00	3092.774	3094.121	3078.420	3084.201	17270	0	159
2025.04.04	09:00:00	3084.175	3095.913	3083.870	3090.725	13987	0	159
2025.04.04	10:00:00	3090.749	3116.204	3090.501	3110.314	29679	0	159
2025.04.04	11:00:00	3110.273	3136.756	3095.552	3110.242	48635	0	159
2025.04.04	12:00:00	3110.248	3111.823	3069.359	3071.138	50199	0	159
2025.04.04	13:00:00	3071.176	3087.424	3059.591	3061.802	48017	0	159
2025.04.04	14:00:00	3061.858	3061.858	3026.903	3038.414	54682	0	159
2025.04.04	15:00:00	3038.455	3050.522	3016.939	3021.951	51901	0	159
2025.04.04	16:00:00	3021.908	3036.782	3017.578	3030.875	29076	0	159
2025.04.04	17:00:00	3030.909	3032.932	3015.556	3025.754	25477	0	159
2025.04.04	18:00:00	3025.714	3027.883	3017.896	3025.483	15135	0	159
2025.04.04	19:00:00	3025.508	3040.953	3021.970	3036.427	20021	0	159
2025.04.04	20:00:00	3036.464	3040.904	3033.834	3038.506	9043	0	159
2025.04.06	22:00:00	3028.686	3032.445	2999.829	3009.937	18286	0	159
2025.04.06	23:00:00	3009.903	3017.168	2977.024	2999.944	28218	0	159
2025.04.07	00:00:00	2999.954	3009.650	2970.689	2978.978	34178	0	159
2025.04.07	01:00:00	2978.939	3055.777	2972.065	3038.425	76005	0	159
2025.04.07	02:00:00	3038.383	3055.804	3024.274	3025.844	37133	0	159
2025.04.07	03:00:00	3025.816	3034.082	3017.067	3018.882	22956	0	159
2025.04.07	04:00:00	3018.946	3035.680	3018.946	3035.470	14213	0	159
2025.04.07	05:00:00	3035.425	3044.629	3024.899	3032.007	20477	0	159
2025.04.07	06:00:00	3031.959	3033.584	3016.646	3029.858	29369	0	159
2025.04.07	07:00:00	3029.887	3030.798	3013.200	3018.569	37936	0	159
2025.04.07	08:00:00	3018.527	3035.525	3017.652	3031.228	24192	0	159
2025.04.07	09:00:00	3031.204	3033.443	3019.527	3025.163	20019	0	159
2025.04.07	10:00:00	3025.192	3036.473	3024.130	3031.415	21976	0	159
2025.04.07	11:00:00	3031.372	3046.148	3030.217	3031.270	24808	0	159
2025.04.07	12:00:00	3031.296	3032.943	3014.710	3031.166	37212	0	159
2025.04.07	13:00:00	3031.079	3034.194	3002.122	3015.480	49752	0	159
2025.04.07	14:00:00	3015.431	3038.037	2996.453	2999.271	75839	0	159
2025.04.07	15:00:00	2999.309	3004.852	2979.826	2987.491	42382	0	159
2025.04.07	16:00:00	2987.526	2987.842	2969.859	2970.538	26202	0	159
2025.04.07	17:00:00	2970.570	2975.196	2956.302	2970.050	35161	0	159
2025.04.07	18:00:00	2970.085	2976.717	2964.000	2965.824	17020	0	159
2025.04.07	19:00:00	2965.778	2982.129	2965.330	2976.636	16482	0	159
2025.04.07	20:00:00	2976.704	2986.197	2969.926	2982.355	8286	0	159
2025.04.07	22:00:00	2982.102	2988.651	2980.896	2986.678	6989	0	159
2025.04.07	23:00:00	2986.678	2987.403	2978.548	2981.328	7485	0	159
2025.04.08	00:00:00	2981.363	2992.659	2980.318	2985.399	15624	0	159
2025.04.08	01:00:00	2985.357	3003.183	2983.566	2999.716	27848	0	159
2025.04.08	02:00:00	2999.843	3004.834	2998.272	3000.820	13806	0	159
2025.04.08	03:00:00	3000.822	3001.059	2993.103	2994.741	12457	0	159
2025.04.08	04:00:00	2994.716	3002.901	2990.880	3002.229	10638	0	159
2025.04.08	05:00:00	3002.197	3008.360	2999.422	3005.599	13270	0	159
2025.04.08	06:00:00	3005.649	3015.779	3002.456	3013.250	18537	0	159
2025.04.08	07:00:00	3013.276	3013.914	3001.943	3003.607	20478	0	159
2025.04.08	08:00:00	3003.579	3009.322	3001.174	3007.426	10937	0	159
2025.04.08	09:00:00	3007.384	3007.785	2994.795	3006.824	13183	0	159
2025.04.08	10:00:00	3006.862	3010.257	3004.110	3008.971	8503	0	159
2025.04.08	11:00:00	3008.899	3019.502	3008.610	3017.379	10035	0	159
2025.04.08	12:00:00	3017.467	3019.434	3002.358	3002.509	17402	0	159
2025.04.08	13:00:00	3002.573	3022.746	3002.544	3010.414	27467	0	159
2025.04.08	14:00:00	3010.319	3018.197	3005.859	3006.181	20270	0	159
2025.04.08	15:00:00	3006.215	3012.395	3001.241	3001.545	14148	0	159
2025.04.08	16:00:00	3001.596	3001.596	2984.324	2986.021	16628	0	159
2025.04.08	17:00:00	2986.062	2987.407	2974.596	2985.158	18412	0	159
2025.04.08	18:00:00	2985.048	2990.792	2979.323	2983.636	6862	0	159
2025.04.08	19:00:00	2983.598	2987.565	2976.691	2984.959	9999	0	159
2025.04.08	20:00:00	2984.996	2986.554	2977.139	2982.305	5518	0	159
2025.04.08	22:00:00	2984.367	2985.462	2980.082	2981.925	5227	0	159
2025.04.08	23:00:00	2981.963	2990.846	2969.971	2978.367	11144	0	159
2025.04.09	00:00:00	2978.398	2987.058	2974.777	2980.345	18360	0	159
2025.04.09	01:00:00	2980.393	3009.843	2972.475	3008.771	32633	0	159
2025.04.09	02:00:00	3008.715	3011.253	2999.898	3002.983	15847	0	159
2025.04.09	03:00:00	3002.925	3009.809	3002.597	3004.464	11910	0	159
2025.04.09	04:00:00	3004.464	3014.175	2999.481	3012.337	14426	0	159
2025.04.09	05:00:00	3012.370	3020.537	3005.502	3015.450	18161	0	159
2025.04.09	06:00:00	3015.489	3040.918	3014.561	3039.033	22966	0	159
2025.04.09	07:00:00	3039.090	3052.419	3034.366	3041.091	21215	0	159
2025.04.09	08:00:00	3041.050	3051.205	3038.104	3044.052	14654	0	159
2025.04.09	09:00:00	3043.951	3049.680	3038.556	3045.013	11290	0	159
2025.04.09	10:00:00	3045.008	3046.967	3038.195	3042.884	12057	0	159
2025.04.09	11:00:00	3042.910	3068.139	3036.077	3066.596	27672	0	159
2025.04.09	12:00:00	3066.631	3073.032	3042.626	3047.418	29455	0	159
2025.04.09	13:00:00	3047.446	3077.986	3047.281	3075.372	33376	0	159
2025.04.09	14:00:00	3075.336	3084.640	3068.387	3070.576	21550	0	159
2025.04.09	15:00:00	3070.474	3087.778	3065.320	3086.288	15912	0	159
2025.04.09	16:00:00	3086.330	3094.764	3082.772	3092.332	12194	0	159
2025.04.09	17:00:00	3092.444	3099.069	3051.123	3059.983	46333	0	159
2025.04.09	18:00:00	3059.942	3073.556	3048.521	3067.141	29224	0	159
2025.04.09	19:00:00	3067.216	3099.690	3064.241	3093.574	22409	0	159
2025.04.09	20:00:00	3093.548	3095.544	3078.156	3083.131	9284	0	159
2025.04.09	22:00:00	3080.368	3089.976	3071.424	3080.057	8997	0	159
2025.04.09	23:00:00	3080.052	3089.028	3079.567	3086.784	8607	0	159
2025.04.10	00:00:00	3086.745	3101.439	3081.346	3097.182	16660	0	159
2025.04.10	01:00:00	3097.171	3100.632	3078.448	3094.078	23967	0	159
2025.04.10	02:00:00	3094.069	3120.381	3093.949	3119.296	22536	0	159
2025.04.10	03:00:00	3119.256	3131.834	3115.295	3125.405	14883	0	159
2025.04.10	04:00:00	3125.366	3129.401	3121.164	3125.325	8837	0	159
2025.04.10	05:00:00	3125.346	3132.570	3112.725	3122.424	12122	0	159
2025.04.10	06:00:00	3122.387	3126.345	3118.946	3122.103	12277	0	159
2025.04.10	07:00:00	3122.135	3123.501	3106.611	3108.703	15943	0	159
2025.04.10	08:00:00	3108.704	3115.783	3104.686	3105.075	14010	0	159
2025.04.10	09:00:00	3105.075	3118.057	3103.182	3116.574	11153	0	159
2025.04.10	10:00:00	3116.599	3122.605	3114.344	3119.767	10726	0	159
2025.04.10	11:00:00	3119.793	3125.656	3113.194	3124.648	12317	0	159
2025.04.10	12:00:00	3124.677	3133.993	3116.312	3123.114	22889	0	159
2025.04.10	13:00:00	3123.139	3136.632	3116.011	3116.997	26625	0	159
2025.04.10	14:00:00	3116.956	3154.886	3116.809	3154.647	27911	0	159
2025.04.10	15:00:00	3154.621	3174.993	3154.437	3157.996	23063	0	159
2025.04.10	16:00:00	3157.950	3167.242	3153.956	3158.613	22107	0	159
2025.04.10	17:00:00	3158.572	3165.573	3151.542	3162.772	14750	0	159
2025.04.10	18:00:00	3162.776	3175.692	3158.021	3173.326	11691	0	159
2025.04.10	19:00:00	3173.397	3176.428	3167.998	3170.773	10912	0	159
2025.04.10	20:00:00	3170.749	3176.428	3168.493	3175.690	5494	0	159
2025.04.10	22:00:00	3177.764	3190.332	3176.372	3188.888	9214	0	159
2025.04.10	23:00:00	3188.926	3191.324	3183.054	3188.972	8957	0	159
2025.04.11	00:00:00	3188.993	3217.907	3184.855	3205.600	26617	0	159
2025.04.11	01:00:00	3205.550	3219.465	3201.021	3207.168	31372	0	159
2025.04.11	02:00:00	3207.209	3219.899	3205.993	3217.395	16441	0	159
2025.04.11	03:00:00	3217.354	3220.133	3214.129	3217.686	10959	0	159
2025.04.11	04:00:00	3217.693	3218.141	3208.455	3208.601	9110	0	159
2025.04.11	05:00:00	3208.581	3219.286	3187.126	3195.822	24433	0	159
2025.04.11	06:00:00	3195.798	3209.574	3190.240	3197.219	22730	0	159
2025.04.11	07:00:00	3197.243	3213.122	3193.912	3212.406	17213	0	159
2025.04.11	08:00:00	3212.430	3227.451	3208.511	3215.949	21886	0	159
2025.04.11	09:00:00	3215.984	3230.155	3211.935	3227.780	15492	0	159
2025.04.11	10:00:00	3227.741	3237.840	3210.091	3212.572	18485	0	159
2025.04.11	11:00:00	3212.629	3224.701	3211.490	3213.872	17653	0	159
2025.04.11	12:00:00	3213.910	3234.017	3211.033	3233.669	21737	0	159
2025.04.11	13:00:00	3233.650	3244.125	3219.638	3224.124	31627	0	159
2025.04.11	14:00:00	3224.102	3237.819	3222.909	3230.264	27830	0	159
2025.04.11	15:00:00	3230.226	3242.093	3229.430	3240.577	15639	0	159
2025.04.11	16:00:00	3240.602	3245.436	3219.579	3223.263	16045	0	159
2025.04.11	17:00:00	3223.318	3235.575	3223.318	3233.951	15026	0	159
2025.04.11	18:00:00	3234.000	3238.305	3231.197	3235.738	8515	0	159
2025.04.11	19:00:00	3235.711	3235.711	3227.462	3231.084	9195	0	159
2025.04.11	20:00:00	3231.057	3238.968	3230.864	3237.519	5174	0	159
2025.04.13	22:00:00	3220.460	3224.725	3213.589	3221.291	10111	0	159
2025.04.13	23:00:00	3221.333	3224.548	3216.864	3223.805	9640	0	159
2025.04.14	00:00:00	3223.699	3227.234	3219.190	3221.016	9706	0	159
2025.04.14	01:00:00	3221.040	3243.574	3215.380	3239.702	22059	0	159
2025.04.14	02:00:00	3239.673	3245.757	3229.538	3231.958	14187	0	159
2025.04.14	03:00:00	3232.001	3234.741	3226.909	3232.444	8775	0	159
2025.04.14	04:00:00	3232.445	3235.800	3226.137	3227.431	7199	0	159
2025.04.14	05:00:00	3227.390	3236.043	3221.386	3234.408	10696	0	159
2025.04.14	06:00:00	3234.383	3238.198	3228.861	3231.059	11632	0	159
2025.04.14	07:00:00	3231.086	3233.725	3224.730	3228.013	10033	0	159
2025.04.14	08:00:00	3227.973	3230.070	3216.566	3227.023	14152	0	159
2025.04.14	09:00:00	3227.020	3231.713	3220.898	3223.843	10906	0	159
2025.04.14	10:00:00	3223.888	3224.735	3206.323	3215.266	15788	0	159
2025.04.14	11:00:00	3215.235	3225.796	3213.940	3223.359	11005	0	159
2025.04.14	12:00:00	3223.332	3227.712	3200.514	3206.788	20347	0	159
2025.04.14	13:00:00	3206.744	3210.684	3193.552	3204.628	30967	0	159
2025.04.14	14:00:00	3204.560	3215.725	3200.390	3211.223	9420	0	159
2025.04.14	15:00:00	3211.168	3211.192	3196.318	3198.051	15304	0	159
2025.04.14	16:00:00	3198.089	3208.308	3197.669	3207.542	9913	0	159
2025.04.14	17:00:00	3207.565	3216.602	3207.018	3214.045	9073	0	159
2025.04.14	18:00:00	3214.138	3214.877	3201.379	3208.110	7332	0	159
2025.04.14	19:00:00	3208.078	3213.083	3207.726	3212.699	6361	0	159
2025.04.14	20:00:00	3212.745	3213.821	3207.342	3210.376	3884	0	159
2025.04.14	22:00:00	3211.990	3215.246	3210.780	3212.216	3670	0	160
2025.04.14	23:00:00	3212.224	3214.198	3210.469	3212.599	3910	0	159
2025.04.15	00:00:00	3212.634	3215.168	3210.772	3211.862	6217	0	159
2025.04.15	01:00:00	3211.827	3225.980	3209.977	3223.662	13317	0	159
2025.04.15	02:00:00	3223.705	3225.039	3218.719	3224.349	7930	0	159
2025.04.15	03:00:00	3224.310	3228.966	3223.268	3228.304	7529	0	159
2025.04.15	04:00:00	3228.345	3232.649	3226.800	3231.835	5616	0	159
2025.04.15	05:00:00	3231.810	3232.135	3220.817	3224.644	8652	0	159
2025.04.15	06:00:00	3224.685	3228.756	3223.203	3225.109	7346	0	159
2025.04.15	07:00:00	3225.150	3226.511	3217.371	3225.671	9670	0	159
2025.04.15	08:00:00	3225.623	3232.153	3224.327	3227.693	10955	0	159
2025.04.15	09:00:00	3227.657	3230.075	3221.120	3222.458	6609	0	159
2025.04.15	10:00:00	3222.569	3226.898	3219.618	3220.219	6450	0	159
2025.04.15	11:00:00	3220.252	3224.077	3216.776	3220.164	7487	0	159
2025.04.15	12:00:00	3220.192	3226.175	3214.266	3221.485	11200	0	159
2025.04.15	13:00:00	3221.503	3226.364	3211.575	3213.122	13721	0	159
2025.04.15	14:00:00	3213.147	3226.861	3213.147	3222.683	15218	0	159
2025.04.15	15:00:00	3222.682	3224.059	3217.059	3221.371	7656	0	159
2025.04.15	16:00:00	3221.394	3223.366	3219.487	3221.473	5399	0	159
2025.04.15	17:00:00	3221.396	3230.722	3220.338	3228.017	5954	0	159
2025.04.15	18:00:00	3228.054	3229.680	3225.700	3229.074	5150	0	160
2025.04.15	19:00:00	3229.075	3231.872	3226.190	3229.793	5043	0	159
2025.04.15	20:00:00	3229.831	3233.674	3226.428	3229.808	4070	0	159
2025.04.15	22:00:00	3230.815	3242.184	3229.896	3241.366	5212	0	159
2025.04.15	23:00:00	3241.405	3251.826	3238.334	3251.780	8585	0	159
2025.04.16	00:00:00	3251.804	3268.064	3251.590	3264.500	15938	0	159
2025.04.16	01:00:00	3264.473	3275.079	3256.014	3270.215	18978	0	159
2025.04.16	02:00:00	3270.216	3275.424	3266.967	3267.764	10314	0	159
2025.04.16	03:00:00	3267.644	3281.750	3266.135	3281.401	9358	0	159
2025.04.16	04:00:00	3281.401	3287.624	3269.272	3283.733	10043	0	159
2025.04.16	05:00:00	3283.690	3291.785	3283.603	3289.746	9876	0	160
2025.04.16	06:00:00	3289.756	3295.042	3285.939	3291.759	11295	0	159
2025.04.16	07:00:00	3291.768	3300.663	3291.296	3300.410	13600	0	159
2025.04.16	08:00:00	3300.458	3317.821	3288.646	3307.048	23027	0	159
2025.04.16	09:00:00	3307.092	3310.906	3300.028	3303.581	11090	0	159
2025.04.16	10:00:00	3303.607	3306.801	3299.598	3304.074	8044	0	159
2025.04.16	11:00:00	3304.175	3313.723	3293.164	3306.842	16084	0	159
2025.04.16	12:00:00	3306.798	3313.432	3302.417	3307.343	14976	0	159
2025.04.16	13:00:00	3307.359	3316.499	3296.866	3311.571	20599	0	159
2025.04.16	14:00:00	3311.656	3319.620	3306.147	3308.425	20944	0	159
2025.04.16	15:00:00	3308.534	3328.140	3305.264	3325.328	16266	0	159
2025.04.16	16:00:00	3325.288	3332.947	3321.433	3327.249	12378	0	159
2025.04.16	17:00:00	3327.277	3332.840	3324.445	3328.122	10995	0	159
2025.04.16	18:00:00	3328.217	3340.726	3326.388	3338.310	10148	0	159
2025.04.16	19:00:00	3338.399	3342.497	3335.892	3336.667	8863	0	159
2025.04.16	20:00:00	3336.720	3342.703	3334.437	3342.198	5841	0	159
2025.04.16	22:00:00	3343.801	3357.758	3343.035	3351.033	8904	0	159
2025.04.16	23:00:00	3351.072	3353.445	3346.918	3350.133	7726	0	159
2025.04.17	00:00:00	3350.168	3351.299	3342.027	3345.454	12404	0	159
2025.04.17	01:00:00	3345.350	3356.281	3320.801	3323.912	34850	0	159
2025.04.17	02:00:00	3323.888	3340.653	3321.086	3340.420	17564	0	159
2025.04.17	03:00:00	3340.392	3344.570	3337.403	3344.570	10337	0	159
2025.04.17	04:00:00	3344.550	3344.550	3337.838	3341.485	8262	0	159
2025.04.17	05:00:00	3341.531	3345.470	3328.403	3329.429	10555	0	159
2025.04.17	06:00:00	3329.456	3332.994	3325.204	3328.931	14989	0	159
2025.04.17	07:00:00	3328.899	3330.073	3314.279	3323.323	17894	0	159
2025.04.17	08:00:00	3323.360	3324.848	3312.683	3324.206	11089	0	159
2025.04.17	09:00:00	3324.234	3326.897	3320.594	3321.613	8458	0	159
2025.04.17	10:00:00	3321.593	3334.172	3321.047	3327.687	9802	0	159
2025.04.17	11:00:00	3327.711	3332.470	3322.372	3327.371	9757	0	159
2025.04.17	12:00:00	3327.322	3342.361	3322.144	3328.196	17129	0	159
2025.04.17	13:00:00	3328.220	3332.014	3311.946	3315.081	24910	0	159
2025.04.17	14:00:00	3315.055	3315.055	3283.822	3291.249	38241	0	159
2025.04.17	15:00:00	3291.293	3304.818	3290.592	3296.431	19308	0	159
2025.04.17	16:00:00	3296.335	3318.717	3294.904	3316.087	14310	0	159
2025.04.17	17:00:00	3316.136	3322.489	3314.291	3319.023	10017	0	159
2025.04.17	18:00:00	3318.998	3320.910	3314.317	3316.432	6303	0	159
2025.04.17	19:00:00	3316.404	3321.881	3310.958	3320.740	7117	0	159
2025.04.17	20:00:00	3320.691	3328.838	3317.975	3327.671	5337	0	159
2025.04.20	22:00:00	3331.849	3353.168	3331.288	3345.968	13362	0	159
2025.04.20	23:00:00	3345.971	3351.790	3343.395	3348.078	10293	0	159
2025.04.21	00:00:00	3348.191	3370.641	3347.487	3368.678	16541	0	159
2025.04.21	01:00:00	3368.718	3378.540	3367.298	3377.481	20526	0	159
2025.04.21	02:00:00	3377.496	3384.981	3374.217	3384.798	12952	0	159
2025.04.21	03:00:00	3384.757	3385.294	3378.257	3382.472	9965	0	159
2025.04.21	04:00:00	3382.465	3382.465	3369.558	3376.349	9180	0	159
2025.04.21	05:00:00	3376.359	3385.867	3375.877	3385.373	11659	0	159
2025.04.21	06:00:00	3385.398	3393.195	3382.468	3392.261	12891	0	159
2025.04.21	07:00:00	3392.237	3396.018	3381.820	3385.058	11822	0	159
2025.04.21	08:00:00	3385.031	3394.255	3383.647	3392.777	9209	0	159
2025.04.21	09:00:00	3392.775	3397.037	3390.907	3394.893	9045	0	159
2025.04.21	10:00:00	3394.901	3397.841	3391.986	3394.941	8150	0	159
2025.04.21	11:00:00	3394.905	3405.924	3386.401	3404.443	12442	0	159
2025.04.21	12:00:00	3404.499	3415.743	3398.008	3414.886	15476	0	159
