time,Symbol,Action,price,SL,Lots,Description,Magic
2026-02-26 08:00:00,XAUUSD,SHORT,5179.113,5187.80810546875,0.1,GoldResearch-Range,654321
2026-02-26 09:00:00,XAUUSD,LONG,5186.244,5178.61181640625,0.1,GoldResearch-Range,654321
2026-02-26 10:00:00,XAUUSD,SHORT,5171.244,5179.96044921875,0.1,GoldResearch-Range,654321
2026-02-26 11:00:00,XAUUSD,LONG,5164.476,5157.0791015625,0.1,GoldResearch-Range,654321
2026-02-26 13:00:00,XAUUSD,SHORT,5166.39,5175.16015625,0.1,GoldResearch-Range,654321
2026-02-26 14:00:00,XAUUSD,SHORT,5164.799,5176.38330078125,0.1,GoldResearch-Range,654321
2026-02-26 15:00:00,XAUUSD,LONG,5185.31,5170.94970703125,0.1,GoldResearch-Range,654321
2026-02-26 16:00:00,XAUUSD,SHORT,5179.67,5186.54248046875,0.1,GoldResearch-Range,654321
2026-02-26 17:00:00,XAUUSD,LONG,5167.003,5157.140625,0.1,GoldResearch-Range,654321
2026-02-26 19:00:00,XAUUSD,LONG,5187.105,5179.66943359375,0.1,GoldResearch-Range,654321
2026-02-26 20:00:00,XAUUSD,LONG,5196.183,5188.8486328125,0.1,GoldResearch-Range,654321
2026-02-26 21:00:00,XAUUSD,LONG,5184.92,5177.28955078125,0.1,GoldResearch-Range,654321
2026-02-27 00:00:00,XAUUSD,SHORT,5174.668,5183.72412109375,0.1,GoldResearch-Range,654321
2026-02-27 01:00:00,XAUUSD,LONG,5193.83,5183.59716796875,0.1,GoldResearch-Range,654321
2026-02-27 04:00:00,XAUUSD,SHORT,5181.703,5186.9951171875,0.1,GoldResearch-Range,654321
2026-02-27 06:00:00,XAUUSD,LONG,5185.706,5178.2724609375,0.1,GoldResearch-Range,654321
2026-02-27 07:00:00,XAUUSD,LONG,5176.095,5168.67529296875,0.1,GoldResearch-Range,654321
2026-02-27 08:00:00,XAUUSD,SHORT,5178.807,5184.28857421875,0.1,GoldResearch-Range,654321
2026-02-27 09:00:00,XAUUSD,SHORT,5175.758,5181.5234375,0.1,GoldResearch-Range,654321
2026-02-27 10:00:00,XAUUSD,SHORT,5177.663,5184.0810546875,0.1,GoldResearch-Range,654321
2026-02-27 11:00:00,XAUUSD,LONG,5185.375,5178.1357421875,0.1,GoldResearch-Range,654321
2026-02-27 13:00:00,XAUUSD,LONG,5223.198,5208.52685546875,0.1,GoldResearch-Range,654321
2026-02-27 14:00:00,XAUUSD,LONG,5223.762,5214.0673828125,0.1,GoldResearch-Range,654321
2026-02-27 15:00:00,XAUUSD,LONG,5239.359,5228.2451171875,0.1,GoldResearch-Range,654321
2026-02-27 17:00:00,XAUUSD,LONG,5234.421,5226.7177734375,0.1,GoldResearch-Range,654321
2026-02-27 20:00:00,XAUUSD,LONG,5263.229,5255.59912109375,0.1,GoldResearch-Range,654321
2026-02-27 21:00:00,XAUUSD,LONG,5279.022,5269.06591796875,0.1,GoldResearch-Range,654321
2026-03-02 00:00:00,XAUUSD,LONG,5347.326,5330.62841796875,0.1,GoldResearch-Range,654321
2026-03-02 03:00:00,XAUUSD,LONG,5366.285,5350.87548828125,0.1,GoldResearch-Range,654321
2026-03-02 04:00:00,XAUUSD,LONG,5356.029,5345.33056640625,0.1,GoldResearch-Range,654321
2026-03-02 05:00:00,XAUUSD,LONG,5365.943,5354.69775390625,0.1,GoldResearch-Range,654321
2026-03-02 06:00:00,XAUUSD,LONG,5387.439,5373.45458984375,0.1,GoldResearch-Range,654321
2026-03-02 07:00:00,XAUUSD,LONG,5407.789,5392.091796875,0.1,GoldResearch-Range,654321
2026-03-02 08:00:00,XAUUSD,LONG,5393.835,5377.39794921875,0.1,GoldResearch-Range,654321
2026-03-02 09:00:00,XAUUSD,LONG,5391.776,5381.59375,0.1,GoldResearch-Range,654321
2026-03-02 14:00:00,XAUUSD,SHORT,5333.62,5352.4970703125,0.1,GoldResearch-Range,654321
2026-03-02 15:00:00,XAUUSD,SHORT,5316.053,5329.384765625,0.1,GoldResearch-Range,654321
2026-03-02 16:00:00,XAUUSD,LONG,5290.232,5275.4951171875,0.1,GoldResearch-Range,654321
2026-03-02 17:00:00,XAUUSD,LONG,5306.382,5293.08154296875,0.1,GoldResearch-Range,654321
2026-03-02 18:00:00,XAUUSD,SHORT,5315.279,5324.95361328125,0.1,GoldResearch-Range,654321
2026-03-02 20:00:00,XAUUSD,LONG,5332.341,5324.61083984375,0.1,GoldResearch-Range,654321
2026-03-02 21:00:00,XAUUSD,SHORT,5322.103,5330.6103515625,0.1,GoldResearch-Range,654321
2026-03-03 05:00:00,XAUUSD,LONG,5318.883,5303.73974609375,0.1,GoldResearch-Range,654321
2026-03-03 06:00:00,XAUUSD,LONG,5310.496,5296.38818359375,0.1,GoldResearch-Range,654321
2026-03-03 07:00:00,XAUUSD,SHORT,5327.461,5336.78466796875,0.1,GoldResearch-Range,654321
2026-03-03 08:00:00,XAUUSD,SHORT,5295.418,5308.08349609375,0.1,GoldResearch-Range,654321
2026-03-03 09:00:00,XAUUSD,SHORT,5274.747,5291.54052734375,0.1,GoldResearch-Range,654321
2026-03-03 10:00:00,XAUUSD,LONG,5248.377,5233.4345703125,0.1,GoldResearch-Range,654321
2026-03-03 11:00:00,XAUUSD,SHORT,5144.538,5185.416015625,0.1,GoldResearch-Range,654321
2026-03-03 12:00:00,XAUUSD,LONG,5224.34,5204.130859375,0.1,GoldResearch-Range,654321
2026-03-03 13:00:00,XAUUSD,SHORT,5156.412,5190.65673828125,0.1,GoldResearch-Range,654321
2026-03-03 14:00:00,XAUUSD,SHORT,5038.123,5075.53076171875,0.1,GoldResearch-Range,654321
2026-03-03 15:00:00,XAUUSD,SHORT,5095.336,5131.9052734375,0.1,GoldResearch-Range,654321
2026-03-03 16:00:00,XAUUSD,SHORT,5106.513,5122.478515625,0.1,GoldResearch-Range,654321
2026-03-03 17:00:00,XAUUSD,SHORT,5078.935,5093.400390625,0.1,GoldResearch-Range,654321
2026-03-03 18:00:00,XAUUSD,SHORT,5136.081,5158.33349609375,0.1,GoldResearch-Range,654321
2026-03-03 19:00:00,XAUUSD,LONG,5113.296,5098.9951171875,0.1,GoldResearch-Range,654321
2026-03-03 20:00:00,XAUUSD,SHORT,5097.119,5114.39697265625,0.1,GoldResearch-Range,654321
2026-03-03 21:00:00,XAUUSD,SHORT,5090.324,5102.07861328125,0.1,GoldResearch-Range,654321
2026-03-03 23:00:00,XAUUSD,SHORT,5125.083,5135.6376953125,0.1,GoldResearch-Range,654321
2026-03-04 00:00:00,XAUUSD,LONG,5138.584,5127.0263671875,0.1,GoldResearch-Range,654321
2026-03-04 01:00:00,XAUUSD,SHORT,5174.636,5186.91064453125,0.1,GoldResearch-Range,654321
2026-03-04 02:00:00,XAUUSD,LONG,5155.952,5142.93896484375,0.1,GoldResearch-Range,654321
2026-03-04 03:00:00,XAUUSD,SHORT,5174.323,5185.72509765625,0.1,GoldResearch-Range,654321
2026-03-04 04:00:00,XAUUSD,LONG,5156.766,5146.92333984375,0.1,GoldResearch-Range,654321
2026-03-04 05:00:00,XAUUSD,LONG,5159.979,5152.4990234375,0.1,GoldResearch-Range,654321
2026-03-04 06:00:00,XAUUSD,SHORT,5160.506,5173.1005859375,0.1,GoldResearch-Range,654321
2026-03-04 07:00:00,XAUUSD,LONG,5168.182,5159.41748046875,0.1,GoldResearch-Range,654321
2026-03-04 08:00:00,XAUUSD,SHORT,5167.386,5178.630859375,0.1,GoldResearch-Range,654321
2026-03-04 09:00:00,XAUUSD,LONG,5182.407,5172.59033203125,0.1,GoldResearch-Range,654321
2026-03-04 12:00:00,XAUUSD,LONG,5171.045,5155.62255859375,0.1,GoldResearch-Range,654321
2026-03-04 13:00:00,XAUUSD,LONG,5168.001,5157.82568359375,0.1,GoldResearch-Range,654321
2026-03-04 14:00:00,XAUUSD,SHORT,5146.73,5159.291015625,0.1,GoldResearch-Range,654321
2026-03-04 15:00:00,XAUUSD,SHORT,5151.399,5162.72412109375,0.1,GoldResearch-Range,654321
2026-03-04 16:00:00,XAUUSD,SHORT,5149.724,5158.73681640625,0.1,GoldResearch-Range,654321
2026-03-04 17:00:00,XAUUSD,SHORT,5140.783,5151.9697265625,0.1,GoldResearch-Range,654321
2026-03-04 18:00:00,XAUUSD,SHORT,5133.877,5145.27685546875,0.1,GoldResearch-Range,654321
2026-03-04 19:00:00,XAUUSD,LONG,5135.926,5131.4404296875,0.1,GoldResearch-Range,654321
